run_id,method,episode,success,steps,path_length,final_distance,hazard_encounters,total_reward,hazard_penalty,grid,max_steps,encounter_threshold,termination_threshold,perception_noise,replan_frequency,confidence_decay,observation_radius,aerial_cell_px,timestamp_utc
2026-04-04_17-36-55,A*,1,1,56,71.74011537017756,0.0,0,413.23998953470556,0.0,50,200,0.2,0.9,0.0,1,0.95,2,8,2026-04-04T21:53:12.462388
2026-04-04_17-36-55,A*,2,1,58,74.56854249492376,0.0,0,414.7847538681496,0.0,50,200,0.2,0.9,0.0,1,0.95,2,8,2026-04-04T21:53:12.462568
2026-04-04_17-36-55,A*,3,1,45,63.63961030678923,0.0,0,413.3243614557472,0.0,50,200,0.2,0.9,0.0,1,0.95,2,8,2026-04-04T21:53:12.462574
2026-04-04_17-36-55,A*,4,1,45,63.63961030678923,0.0,0,413.23189128193405,0.0,50,200,0.2,0.9,0.0,1,0.95,2,8,2026-04-04T21:53:12.462580
2026-04-04_17-36-55,A*,5,1,49,66.81118318204304,0.0,0,413.1005300042165,0.0,50,200,0.2,0.9,0.0,1,0.95,2,8,2026-04-04T21:53:12.462586
2026-04-04_17-36-55,A*,6,1,47,64.81118318204304,0.0,5,412.8886377278173,2.4269490838050842,50,200,0.2,0.9,0.0,1,0.95,2,8,2026-04-04T21:53:12.462591
2026-04-04_17-36-55,A*,7,1,45,63.63961030678923,0.0,0,413.2043652410357,0.0,50,200,0.2,0.9,0.0,1,0.95,2,8,2026-04-04T21:53:12.462597
2026-04-04_17-36-55,A*,8,0,3,3.414213562373095,62.289646009589745,3,-112.07634469498475,2.408435106277466,50,200,0.2,0.9,0.0,1,0.95,2,8,2026-04-04T21:53:12.462602
2026-04-04_17-36-55,A*,9,1,47,65.63961030678922,0.0,5,413.1046037213749,3.1996390223503113,50,200,0.2,0.9,0.0,1,0.95,2,8,2026-04-04T21:53:12.462608
2026-04-04_17-36-55,A*,10,1,57,72.32590180780446,0.0,5,378.80222768400137,3.0890902876853943,50,200,0.2,0.9,0.0,1,0.95,2,8,2026-04-04T21:53:12.462614
2026-04-04_17-36-55,A*,11,1,55,72.81118318204302,0.0,1,412.95317765536595,0.3638749122619629,50,200,0.2,0.9,0.0,1,0.95,2,8,2026-04-04T21:53:12.462619
2026-04-04_17-36-55,A*,12,1,45,63.63961030678923,0.0,0,413.3133936509347,0.0,50,200,0.2,0.9,0.0,1,0.95,2,8,2026-04-04T21:53:12.462625
2026-04-04_17-36-55,A*,13,1,54,69.74011537017758,0.0,0,413.7180148885043,0.0,50,200,0.2,0.9,0.0,1,0.95,2,8,2026-04-04T21:53:12.462630
2026-04-04_17-36-55,A*,14,1,55,73.63961030678921,0.0,4,411.86269825338593,2.7455039024353027,50,200,0.2,0.9,0.0,1,0.95,2,8,2026-04-04T21:53:12.462635
2026-04-04_17-36-55,A*,15,1,56,74.22539674441612,0.0,0,399.9663425850517,0.0,50,200,0.2,0.9,0.0,1,0.95,2,8,2026-04-04T21:53:12.462641
2026-04-04_17-36-55,A*,16,1,46,64.22539674441613,0.0,1,413.13744221090093,0.3841981291770935,50,200,0.2,0.9,0.0,1,0.95,2,8,2026-04-04T21:53:12.462646
2026-04-04_17-36-55,A*,17,1,51,67.15432893255067,0.0,0,413.4574298962153,0.0,50,200,0.2,0.9,0.0,1,0.95,2,8,2026-04-04T21:53:12.462652
2026-04-04_17-36-55,A*,18,1,55,70.32590180780446,0.0,0,412.64487601326493,0.0,50,200,0.2,0.9,0.0,1,0.95,2,8,2026-04-04T21:53:12.462657
2026-04-04_17-36-55,A*,19,1,45,63.63961030678923,0.0,0,413.31192104009745,0.0,50,200,0.2,0.9,0.0,1,0.95,2,8,2026-04-04T21:53:12.462662
2026-04-04_17-36-55,A*,20,1,56,70.91168824543139,0.0,0,414.7921107833058,0.0,50,200,0.2,0.9,0.0,1,0.95,2,8,2026-04-04T21:53:12.462667
2026-04-04_17-36-55,A*,21,1,53,69.98275605729684,0.0,6,412.4009792125834,3.2495886087417603,50,200,0.2,0.9,0.0,1,0.95,2,8,2026-04-04T21:53:12.462672
