run_id,method,episode,success,steps,path_length,final_distance,hazard_encounters,total_reward,hazard_penalty,grid,max_steps,encounter_threshold,termination_threshold,perception_noise,replan_frequency,confidence_decay,observation_radius,aerial_cell_px,timestamp_utc
2026-04-04_20-59-56,A*,1,1,47,64.81118318204304,0.0,12,412.72291501326424,7.34548956155777,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466545
2026-04-04_20-59-56,A*,2,0,178,228.9482681718912,22.47220505424423,6,65.8334371660801,3.7100607454776764,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466741
2026-04-04_20-59-56,A*,3,1,55,71.15432893255064,0.0,0,409.8933860487927,0.0,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466750
2026-04-04_20-59-56,A*,4,1,45,63.63961030678923,0.0,7,412.80469662781513,3.5533440113067627,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466757
2026-04-04_20-59-56,A*,5,1,69,86.81118318204301,0.0,0,410.095450937669,0.0,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466765
2026-04-04_20-59-56,A*,6,1,45,63.63961030678923,0.0,0,413.32605009663155,0.0,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466771
2026-04-04_20-59-56,A*,7,1,45,63.63961030678923,0.0,0,413.2366190714441,0.0,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466778
2026-04-04_20-59-56,A*,8,1,50,68.22539674441613,0.0,3,412.0034641288876,1.4012150466442108,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466784
2026-04-04_20-59-56,A*,9,1,45,63.63961030678923,0.0,0,413.1273742618208,0.0,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466791
2026-04-04_20-59-56,A*,10,1,132,167.62236636408622,0.0,9,419.6131000352037,5.941359341144562,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466797
2026-04-04_20-59-56,A*,11,1,61,82.12489168102778,0.0,0,413.7591380965389,0.0,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466802
2026-04-04_20-59-56,A*,12,1,45,63.63961030678923,0.0,5,413.0185690460425,3.0233879685401917,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466806
2026-04-04_20-59-56,A*,13,1,86,112.50966799187796,0.0,5,404.3155059785089,2.063766896724701,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466811
2026-04-04_20-59-56,A*,14,1,57,74.81118318204304,0.0,0,413.7867284995345,0.0,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466816
2026-04-04_20-59-56,A*,15,1,60,80.71067811865468,0.0,3,412.4623974498052,1.3277179598808289,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466821
2026-04-04_20-59-56,A*,16,1,113,148.20815280171308,0.0,2,411.1775433822201,1.2804713249206543,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466826
2026-04-04_20-59-56,A*,17,1,57,75.63961030678922,0.0,0,413.6596734133977,0.0,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466830
2026-04-04_20-59-56,A*,18,1,58,77.88225099390851,0.0,0,413.1107885927092,0.0,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466835
2026-04-04_20-59-56,A*,19,1,52,71.05382386916231,0.0,0,412.9711626189073,0.0,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466839
2026-04-04_20-59-56,A*,20,1,45,63.63961030678923,0.0,0,412.0056270714285,0.0,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466844
2026-04-04_20-59-56,A*,21,1,52,70.22539674441612,0.0,3,411.45828186485556,1.2219790816307068,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466848
2026-04-04_20-59-56,A*,22,1,60,78.22539674441612,0.0,0,412.7264596726509,0.0,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466853
2026-04-04_20-59-56,A*,23,1,76,95.88225099390849,0.0,10,415.07688511954547,5.7504867017269135,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466857
2026-04-04_20-59-56,A*,24,1,56,73.39696961966993,0.0,0,410.8615447639557,0.0,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466862
2026-04-04_20-59-56,A*,25,1,75,98.61017305526633,0.0,0,413.9455490120505,0.0,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466867
2026-04-04_20-59-56,A*,26,1,50,68.22539674441613,0.0,9,411.5946865961132,5.0040402710437775,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466872
2026-04-04_20-59-56,A*,27,1,66,87.53910524340087,0.0,4,414.49264829661047,2.3474058508872986,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466876
2026-04-04_20-59-56,A*,28,0,89,115.92388155425107,13.038404810405298,0,150.51374812196957,0.0,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466881
2026-04-04_20-59-56,A*,29,0,1,1.4142135623730951,62.22539674441618,0,-102.95763359418953,0.0,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466886
2026-04-04_20-59-56,A*,30,1,49,66.81118318204304,0.0,0,410.2800432264779,0.0,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466891
2026-04-04_20-59-56,A*,31,1,66,85.88225099390849,0.0,0,413.9466068843202,0.0,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466895
2026-04-04_20-59-56,A*,32,1,45,63.63961030678923,0.0,3,413.2852990600266,1.8892569541931152,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466900
2026-04-04_20-59-56,A*,33,1,45,63.63961030678923,0.0,0,413.30500794376974,0.0,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466905
2026-04-04_20-59-56,A*,34,1,51,67.98275605729685,0.0,0,413.1925644700101,0.0,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466909
2026-04-04_20-59-56,A*,35,0,69,89.71067811865468,3.605551275463989,3,174.80878151087956,1.3634155988693237,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466914
2026-04-04_20-59-56,A*,36,1,45,63.63961030678923,0.0,0,413.29200430837847,0.0,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466919
2026-04-04_20-59-56,A*,37,1,55,71.98275605729684,0.0,4,407.65340531107927,2.745407849550247,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466923
2026-04-04_20-59-56,A*,38,1,61,82.12489168102778,0.0,0,412.86909804168045,0.0,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466928
2026-04-04_20-59-56,A*,39,1,126,160.7939392393401,0.0,0,416.3677737054668,0.0,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466933
2026-04-04_20-59-56,A*,40,1,46,64.22539674441613,0.0,0,411.75077360686487,0.0,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466937
2026-04-04_20-59-56,A*,41,1,51,68.81118318204302,0.0,5,412.8340301846818,3.037181258201599,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466942
2026-04-04_20-59-56,A*,42,1,86,113.33809511662417,0.0,6,410.88798992815214,3.742811143398285,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466947
2026-04-04_20-59-56,A*,43,1,67,89.78174593052015,0.0,3,409.8479126551572,1.814799189567566,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466951
2026-04-04_20-59-56,A*,44,1,51,70.46803743153541,0.0,5,412.55702727619905,3.3358837962150574,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466956
2026-04-04_20-59-56,A*,45,1,48,66.22539674441614,0.0,1,411.9382113748248,0.4066310524940491,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466961
2026-04-04_20-59-56,A*,46,1,45,63.63961030678923,0.0,0,413.32605009663155,0.0,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466966
2026-04-04_20-59-56,A*,47,1,56,73.39696961966993,0.0,0,412.03866968749344,0.0,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466970
2026-04-04_20-59-56,A*,48,1,63,84.95331880577395,0.0,0,409.44743207650424,0.0,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466975
2026-04-04_20-59-56,A*,49,1,51,70.46803743153541,0.0,0,412.2434847373329,0.0,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466980
2026-04-04_20-59-56,A*,50,1,56,72.56854249492373,0.0,6,404.60318478222786,2.9847509264945984,50,200,0.2,0.9,0.0,0,0.95,4,8,2026-04-05T02:01:26.466984
