run_id,method,episode,success,steps,path_length,final_distance,hazard_encounters,total_reward,hazard_penalty,grid,max_steps,encounter_threshold,termination_threshold,perception_noise,replan_frequency,confidence_decay,observation_radius,aerial_cell_px,timestamp_utc
2026-04-04_17-19-24,A*,1,1,46,64.22539674441614,0.0,7,413.43364797452716,3.6123834550380707,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:36:53.436362
2026-04-04_17-19-24,A*,2,1,50,68.22539674441614,0.0,4,411.2253783636167,1.9139034152030945,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:36:53.436540
2026-04-04_17-19-24,A*,3,1,45,63.63961030678923,0.0,1,413.20306250617705,0.4051953852176666,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:36:53.436547
2026-04-04_17-19-24,A*,4,1,54,71.39696961966993,0.0,0,412.16732605313126,0.0,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:36:53.436553
2026-04-04_17-19-24,A*,5,1,70,93.19595949289324,0.0,5,412.6236632018133,3.816735178232193,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:36:53.436559
2026-04-04_17-19-24,A*,6,1,61,83.78174593052015,0.0,2,409.6888422019138,0.9292256236076355,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:36:53.436565
2026-04-04_17-19-24,A*,7,1,75,92.81118318204301,0.0,0,409.4992593482102,0.0,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:36:53.436571
2026-04-04_17-19-24,A*,8,0,2,2.414213562373095,61.5223536610881,0,-108.10946630917302,0.0,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:36:53.436576
2026-04-04_17-19-24,A*,9,1,48,66.22539674441614,0.0,7,411.89786130103954,3.446203976869583,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:36:53.436581
2026-04-04_17-19-24,A*,10,1,124,165.4213562373096,0.0,0,419.19453131721974,0.0,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:36:53.436587
2026-04-04_17-19-24,A*,11,1,49,67.63961030678922,0.0,2,412.79609866114424,0.9825879335403442,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:36:53.436592
2026-04-04_17-19-24,A*,12,1,56,76.71067811865468,0.0,0,409.5738528918356,0.0,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:36:53.436599
2026-04-04_17-19-24,A*,13,1,52,71.05382386916231,0.0,3,411.561450648631,1.0750544369220734,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:36:53.436605
2026-04-04_17-19-24,A*,14,1,54,74.7106781186547,0.0,0,411.1366967453971,0.0,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:36:53.436611
2026-04-04_17-19-24,A*,15,1,45,63.63961030678923,0.0,0,413.1979839660909,0.0,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:36:53.436616
2026-04-04_17-19-24,A*,16,1,59,77.63961030678922,0.0,8,412.91909689031314,4.527764678001404,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:36:53.436621
2026-04-04_17-19-24,A*,17,1,45,63.63961030678923,0.0,1,413.0997637948006,0.440973699092865,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:36:53.436627
2026-04-04_17-19-24,A*,18,1,53,71.63961030678924,0.0,3,410.1899494138703,1.2509180903434753,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:36:53.436632
2026-04-04_17-19-24,A*,19,0,5,6.242640687119285,60.959002616512684,0,-126.73229239898396,0.0,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:36:53.436638
