hazard_density,hazard_density_seed,episode,episode_variant,controller,scenario_id,scenario_name,mode,frame_id,step,row,col,ppo_action,selected_action,reason,proposed_score,selected_score,obstacle_risk,perceived_obstacle_risk,hazard_risk,distance_to_goal,shield_decision_latency_ms
none,29256,6,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,30,39,7,3,5,lookahead_safer,-5.91570136253389,-11.814369391551978,0.0,0.0,0.0,9.433981132056603,0.79125
none,29256,6,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,31,40,6,3,5,lookahead_safer,-6.1776771893543145,-11.788245934716674,0.0,0.0,0.0,8.06225774829855,0.758958
none,29256,6,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,32,41,5,3,5,lookahead_safer,-6.482470430800916,-11.642541117705843,0.0,0.0,0.0,6.708203932499369,0.855
none,29256,6,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,34,43,5,3,5,lookahead_safer,-5.326643068012764,-12.40680858026634,0.0,0.0,0.0,5.0,0.765625
none,29256,6,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,35,44,4,3,5,lookahead_safer,-5.391187393102097,-12.203219233546175,0.0,0.0,0.0,3.605551275463989,0.768708
none,29256,6,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,36,45,3,3,5,lookahead_safer,-5.230975610866121,-11.467449701362149,0.0,0.0,0.0,2.23606797749979,0.775959
none,29256,6,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,38,47,3,3,5,negative_progress,-0.13033988749894942,-6.947006554165615,0.0,0.0,0.0,1.0,0.774708
none,29256,6,0,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,39,47,2,3,6,negative_progress,1.9158399836613702,-4.141666666666667,0.0,0.0,0.0,0.0,0.781042
none,29209,7,0,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,8,10,9,3,4,lookahead_safer,3.009898323049435,-3.4244605570194664,0.0,0.0,0.0,45.60701700396552,0.765667
none,29209,7,0,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,28,30,28,3,4,obstacle_risk,204.22145650333954,-6.135557406798495,0.06269289553165436,0.06269289553165436,0.0,18.35755975068582,0.774417
none,29209,7,0,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,39,41,37,3,5,lookahead_safer,-3.9568413636876416,-9.180479318157763,0.0,0.0,0.0,5.0,0.765917
none,29209,7,0,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,41,43,37,3,5,obstacle_risk,211.3063208845323,-8.868268631426925,0.0,0.0,0.0,3.0,0.764417
none,29209,7,0,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,42,44,37,3,4,obstacle_risk,202.98391697578347,-8.686133358963094,0.0,0.0,0.0,2.0,0.777125
none,29209,7,0,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,43,45,36,3,5,lookahead_safer,1.4469844859119474,-4.710422082615274,0.0,0.0,0.0,1.4142135623730951,0.774958
none,29209,8,0,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,38,40,38,3,5,obstacle_risk,10213.763181910084,-9.86450499414213,0.0,0.0,0.0,6.082762530298219,0.785708
none,29209,8,0,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,39,41,37,3,5,lookahead_safer,-4.138167875934966,-9.180479318157763,0.0,0.0,0.0,5.0,0.776959
none,29209,8,0,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,41,43,37,3,5,obstacle_risk,204.89344278958012,-9.565528128088303,0.0,0.0,0.0,3.0,0.769708
none,29209,8,0,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,43,45,37,3,5,obstacle_risk,10218.078604279835,-5.764522076407208,0.0,0.0,0.0,1.0,0.77475
none,29209,8,0,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,44,46,37,3,4,obstacle_risk,215.68483581643537,-0.6328414182740065,0.11824844777584076,0.11824844777584076,0.0,0.0,0.764375
none,24705,9,0,ppo_shield,stress_density,Stress Density,stereo,0040,8,10,9,3,4,obstacle_risk,10212.583725522289,-7.483333333333333,0.0,0.0,0.0,19.0,0.775917
none,24705,9,0,ppo_shield,stress_density,Stress Density,stereo,0040,9,11,9,3,4,obstacle_risk,210.66321607715304,-7.575,0.0,0.0,0.0,18.0,0.77725
none,24705,9,0,ppo_shield,stress_density,Stress Density,stereo,0040,10,12,9,3,4,obstacle_risk,10212.408267374352,-7.666666666666667,0.0,0.0,0.0,17.0,0.763667
none,24705,9,0,ppo_shield,stress_density,Stress Density,stereo,0040,11,13,9,3,4,obstacle_risk,10211.742572618154,-7.758333333333334,0.0,0.0,0.0,16.0,0.773292
none,24705,9,0,ppo_shield,stress_density,Stress Density,stereo,0040,12,14,9,3,4,obstacle_risk,10212.234905764852,-7.8500000000000005,0.0,0.0,0.0,15.0,0.778584
none,24705,9,0,ppo_shield,stress_density,Stress Density,stereo,0040,13,15,9,3,4,obstacle_risk,10212.14928889476,-7.941666666666666,0.0,0.0,0.0,14.0,0.896167
