run_id,method,episodes,success_rate,successes,avg_steps,std_steps,avg_path_len,avg_final_dist,avg_hazard_encounters,avg_total_reward,std_reward,avg_hazard_penalty,elapsed_time,grid,max_steps,encounter_threshold,termination_threshold,perception_noise,replan_frequency,confidence_decay,observation_radius,aerial_cell_px,timestamp_utc
2026-04-04_15-38-14,A*,50,0.86,43,57.02,25.853812098025312,76.8442610951763,4.76629068456042,2.4,358.78135105430346,138.07234957709917,1.3610014164447783,660.5171468257904,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:55:55.848487
2026-04-04_15-38-14,PPO,50,0.3,15,26.04,15.412929637158536,36.826121164195385,26.81348914259388,1.26,129.0501078628817,194.1814226199365,0.679774757027626,398.6447260379791,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:55:55.848496
