run_id,method,episode,success,steps,path_length,final_distance,hazard_encounters,total_reward,hazard_penalty,grid,max_steps,encounter_threshold,termination_threshold,perception_noise,replan_frequency,confidence_decay,observation_radius,aerial_cell_px,timestamp_utc
2026-04-04_12-07-33,A*,1,1,95,134.35028842544392,0.0,1,769.2697916625968,0.37503582239151,100,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T16:43:34.042844
2026-04-04_12-07-33,A*,2,0,137,182.1492782986675,1.4142135623730951,1,546.160480066439,0.35401225090026855,100,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T16:43:34.043058
2026-04-04_12-07-33,A*,3,1,95,134.35028842544392,0.0,0,769.3783290512499,0.0,100,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T16:43:34.043066
2026-04-04_12-07-33,A*,4,0,2,2.414213562373095,133.64505228402584,0,-112.38994462807828,0.0,100,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T16:43:34.043072
2026-04-04_12-07-33,A*,5,1,96,134.93607486307081,0.0,0,769.3543614230666,0.0,100,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T16:43:34.043078
2026-04-04_12-07-33,A*,6,1,104,144.59292911256327,0.0,0,767.4000662309179,0.0,100,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T16:43:34.043083
2026-04-04_12-07-33,A*,7,1,101,138.69343417595158,0.0,0,768.3700694304605,0.0,100,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T16:43:34.043089
2026-04-04_12-07-33,A*,8,1,95,134.35028842544392,0.0,0,769.3783797350341,0.0,100,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T16:43:34.043094
2026-04-04_12-07-33,A*,9,1,98,137.76450198781703,0.0,0,766.9371063291576,0.0,100,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T16:43:34.043099
2026-04-04_12-07-33,A*,10,1,105,144.350288425444,0.0,0,770.2986568891944,0.0,100,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T16:43:34.043104
2026-04-04_12-07-33,A*,11,1,100,137.27922061357845,0.0,0,768.6049205942627,0.0,100,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T16:43:34.043109
2026-04-04_12-07-33,A*,12,1,105,145.1787155501902,0.0,0,765.1582222046511,0.0,100,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T16:43:34.043114
2026-04-04_12-07-33,A*,13,1,104,141.2792206135785,0.0,2,766.6238014468261,1.2842978239059448,100,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T16:43:34.043119
2026-04-04_12-07-33,A*,14,1,104,143.7645019878171,0.0,0,769.3714074978557,0.0,100,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T16:43:34.043124
2026-04-04_12-07-33,A*,15,1,105,145.1787155501902,0.0,2,765.2958598182654,1.2302839756011963,100,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T16:43:34.043129
2026-04-04_12-07-33,A*,16,1,108,146.93607486307093,0.0,5,766.4920199886028,2.924707770347595,100,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T16:43:34.043135
2026-04-04_12-07-33,A*,17,1,105,145.17871555019016,0.0,0,767.7312383787382,0.0,100,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T16:43:34.043140
