run_id,method,episodes,success_rate,successes,avg_steps,std_steps,avg_path_len,avg_final_dist,avg_hazard_encounters,avg_total_reward,std_reward,avg_hazard_penalty,elapsed_time,grid,max_steps,encounter_threshold,termination_threshold,perception_noise,replan_frequency,confidence_decay,observation_radius,aerial_cell_px,timestamp_utc
2026-04-04_15-55-57,A*,50,0.88,44,64.08,27.053901751873052,84.99778489984125,4.042912523859049,2.58,327.7386056684357,130.4842796033914,1.5153264474868775,708.4458937644958,50,150,0.2,0.9,0.05,0,0.95,2,8,2026-04-04T20:13:55.051246
2026-04-04_15-55-57,PPO,50,0.18,9,23.3,14.17215579931296,32.95117600329311,30.68843430349616,0.98,69.51256039636415,158.40365343623625,0.5725938546657562,366.7622380256653,50,150,0.2,0.9,0.05,0,0.95,2,8,2026-04-04T20:13:55.051255
