run_id,method,episodes,success_rate,successes,avg_steps,std_steps,avg_path_len,avg_final_dist,avg_hazard_encounters,avg_total_reward,std_reward,avg_hazard_penalty,elapsed_time,grid,max_steps,encounter_threshold,termination_threshold,perception_noise,replan_frequency,confidence_decay,observation_radius,aerial_cell_px,timestamp_utc
2026-04-04_14-29-02,A*,50,0.8,40,57.4,32.50846043724618,76.92602733026766,9.197991710012085,1.82,328.4838957194559,175.95996709259103,0.9844369202852249,657.3080649375916,50,150,0.2,0.8,0.0,0,0.95,2,8,2026-04-04T18:45:18.760880
2026-04-04_14-29-02,PPO,50,0.14,7,19.18,15.717111693946823,27.12461612631596,36.514994180473316,0.5,50.30924928497536,166.78506465621876,0.2753716605901718,317.3223490715027,50,150,0.2,0.8,0.0,0,0.95,2,8,2026-04-04T18:45:18.760889
