run_id,method,episodes,success_rate,successes,avg_steps,std_steps,avg_path_len,avg_final_dist,avg_hazard_encounters,avg_total_reward,std_reward,avg_hazard_penalty,elapsed_time,grid,max_steps,encounter_threshold,termination_threshold,perception_noise,replan_frequency,confidence_decay,observation_radius,aerial_cell_px,timestamp_utc
2026-04-04_19-36-34,A*,50,0.86,43,57.82,24.89794369019257,77.81823079137298,4.1913287273954785,2.5,360.4410769099793,137.3264921832526,1.4500817149877547,676.7936301231384,50,200,0.2,0.9,0.0,0,0.98,2,8,2026-04-04T23:53:15.661999
2026-04-04_19-36-34,PPO,50,0.18,9,19.72,15.507469168113795,27.88829144999743,35.75131885679185,1.2,62.547582217182054,177.69961364098802,0.6879290860891342,322.9938950538635,50,200,0.2,0.9,0.0,0,0.98,2,8,2026-04-04T23:53:15.662007
