run_id,method,episodes,success_rate,successes,avg_steps,std_steps,avg_path_len,avg_final_dist,avg_hazard_encounters,avg_total_reward,std_reward,avg_hazard_penalty,elapsed_time,grid,max_steps,encounter_threshold,termination_threshold,perception_noise,replan_frequency,confidence_decay,observation_radius,aerial_cell_px,timestamp_utc
2026-04-04_10-20-26,A*,50,0.82,41,50.7,31.31149948501349,67.15256269745933,5.673242369492496,3.12,277.97641932160695,139.79475556422105,1.7826159000396729,566.3459680080414,40,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T14:34:33.887330
2026-04-04_10-20-26,PPO,50,0.16,8,15.76,11.376396617558655,22.28800574299998,27.20946894005835,1.04,28.98506901283432,146.3807946533228,0.5939203369617462,279.4253668785095,40,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T14:34:33.887339
