run_id,method,episodes,success_rate,successes,avg_steps,std_steps,avg_path_len,avg_final_dist,avg_hazard_encounters,avg_total_reward,std_reward,avg_hazard_penalty,elapsed_time,grid,max_steps,encounter_threshold,termination_threshold,perception_noise,replan_frequency,confidence_decay,observation_radius,aerial_cell_px,timestamp_utc
2026-04-04_14-45-21,A*,50,0.88,44,62.28,28.54402914796718,83.0155309323971,4.756022447875373,2.92,364.9358397548505,137.5524796735069,1.681179501414299,700.3533842563629,50,150,0.2,0.85,0.0,0,0.95,2,8,2026-04-04T19:03:10.001507
2026-04-04_14-45-21,PPO,50,0.22,11,21.7,15.989058759038944,30.68843430349615,32.951176003293114,0.86,86.52306526689256,187.41777514530455,0.48833753108978273,366.13269877433777,50,150,0.2,0.85,0.0,0,0.95,2,8,2026-04-04T19:03:10.001519
