run_id,method,episode,success,steps,path_length,final_distance,hazard_encounters,total_reward,hazard_penalty,grid,max_steps,encounter_threshold,termination_threshold,perception_noise,replan_frequency,confidence_decay,observation_radius,aerial_cell_px,timestamp_utc
2026-04-04_14-45-21,A*,1,1,74,94.71067811865468,0.0,4,416.8961092368765,2.124713271856308,50,150,0.2,0.85,0.0,0,0.95,2,8,2026-04-04T19:03:10.000341
2026-04-04_14-45-21,A*,2,1,112,148.4507934888324,0.0,10,421.60866872549127,5.596383571624756,50,150,0.2,0.85,0.0,0,0.95,2,8,2026-04-04T19:03:10.000659
2026-04-04_14-45-21,A*,3,1,68,92.85281374238562,0.0,4,416.31782135341626,2.5398771464824677,50,150,0.2,0.85,0.0,0,0.95,2,8,2026-04-04T19:03:10.000665
2026-04-04_14-45-21,A*,4,1,93,119.92388155425107,0.0,1,418.80860740005045,0.39772114157676697,50,150,0.2,0.85,0.0,0,0.95,2,8,2026-04-04T19:03:10.000671
2026-04-04_14-45-21,A*,5,1,55,71.98275605729685,0.0,0,413.6153842903872,0.0,50,150,0.2,0.85,0.0,0,0.95,2,8,2026-04-04T19:03:10.000676
2026-04-04_14-45-21,A*,6,1,46,64.22539674441613,0.0,6,412.89685598292147,2.936002403497696,50,150,0.2,0.85,0.0,0,0.95,2,8,2026-04-04T19:03:10.000681
2026-04-04_14-45-21,A*,7,1,59,79.29646455628159,0.0,2,412.725229897081,0.9101476073265076,50,150,0.2,0.85,0.0,0,0.95,2,8,2026-04-04T19:03:10.000686
2026-04-04_14-45-21,A*,8,1,48,66.22539674441614,0.0,0,413.01510519473476,0.0,50,150,0.2,0.85,0.0,0,0.95,2,8,2026-04-04T19:03:10.000691
2026-04-04_14-45-21,A*,9,0,147,188.00714267493663,16.55294535724685,0,92.78004641755189,0.0,50,150,0.2,0.85,0.0,0,0.95,2,8,2026-04-04T19:03:10.000695
2026-04-04_14-45-21,A*,10,0,119,155.86500705120548,7.0710678118654755,15,162.7403548438919,9.563833832740784,50,150,0.2,0.85,0.0,0,0.95,2,8,2026-04-04T19:03:10.000700
2026-04-04_14-45-21,A*,11,1,55,74.46803743153541,0.0,0,411.734772839368,0.0,50,150,0.2,0.85,0.0,0,0.95,2,8,2026-04-04T19:03:10.000705
2026-04-04_14-45-21,A*,12,1,48,66.22539674441613,0.0,3,412.9637980321776,2.1370948553085327,50,150,0.2,0.85,0.0,0,0.95,2,8,2026-04-04T19:03:10.000710
