run_id,method,episode,success,steps,path_length,final_distance,hazard_encounters,total_reward,hazard_penalty,grid,max_steps,encounter_threshold,termination_threshold,perception_noise,replan_frequency,confidence_decay,observation_radius,aerial_cell_px,timestamp_utc
2026-04-04_18-44-21,A*,1,1,45,63.63961030678923,0.0,0,412.1502784324082,0.0,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631577
2026-04-04_18-44-21,A*,2,1,56,76.71067811865468,0.0,2,388.803280968739,1.3340706825256348,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631774
2026-04-04_18-44-21,A*,3,1,49,67.63961030678924,0.0,3,413.512524311665,1.849969744682312,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631781
2026-04-04_18-44-21,A*,4,1,55,74.46803743153541,0.0,0,412.45066509661325,0.0,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631788
2026-04-04_18-44-21,A*,5,1,78,105.33809511662417,0.0,20,415.9833040481234,13.634912610054016,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631793
2026-04-04_18-44-21,A*,6,1,81,106.26702730475868,0.0,8,407.9305526751504,4.1052254140377045,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631799
2026-04-04_18-44-21,A*,7,0,2,2.0,62.24146527838174,0,-111.5742714469163,0.0,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631805
2026-04-04_18-44-21,A*,8,1,54,73.8822509939085,0.0,2,410.88409992767964,0.90191251039505,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631810
2026-04-04_18-44-21,A*,9,1,61,78.81118318204302,0.0,0,412.3733203030844,0.0,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631816
2026-04-04_18-44-21,A*,10,1,48,67.05382386916231,0.0,1,411.13792236906244,0.6207205057144165,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631821
2026-04-04_18-44-21,A*,11,1,59,75.98275605729685,0.0,4,414.31823257948616,1.7228571772575378,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631827
2026-04-04_18-44-21,A*,12,0,187,236.29141392239865,10.0,1,146.3375896581532,0.4386514127254486,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631832
2026-04-04_18-44-21,A*,13,1,70,91.53910524340085,0.0,0,410.5030594865132,0.0,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631838
2026-04-04_18-44-21,A*,14,1,68,88.71067811865466,0.0,0,409.4708678864994,0.0,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631843
2026-04-04_18-44-21,A*,15,0,1,1.4142135623730951,63.655321851358195,0,-109.61148399619053,0.0,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631848
2026-04-04_18-44-21,A*,16,1,47,64.81118318204304,0.0,0,410.65627112078295,0.0,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631854
2026-04-04_18-44-21,A*,17,1,45,63.63961030678923,0.0,0,413.3260500889304,0.0,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631859
2026-04-04_18-44-21,A*,18,1,55,76.12489168102778,0.0,0,411.9101652787832,0.0,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631864
2026-04-04_18-44-21,A*,19,1,64,84.7106781186547,0.0,14,417.7873144303135,8.337955832481384,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631870
2026-04-04_18-44-21,A*,20,1,46,64.22539674441613,0.0,0,412.8554708236326,0.0,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631875
2026-04-04_18-44-21,A*,21,1,56,76.71067811865468,0.0,4,409.0817124264222,2.6399208307266235,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631880
2026-04-04_18-44-21,A*,22,1,45,63.63961030678923,0.0,7,413.0906220276614,3.6172820329666138,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631885
2026-04-04_18-44-21,A*,23,1,49,65.98275605729684,0.0,0,412.42401504256,0.0,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631891
2026-04-04_18-44-21,A*,24,1,50,69.8822509939085,0.0,0,413.1811377198803,0.0,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631896
2026-04-04_18-44-21,A*,25,1,50,68.22539674441613,0.0,3,411.1005903195404,1.8752748370170593,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631901
2026-04-04_18-44-21,A*,26,1,60,80.7106781186547,0.0,12,413.76555394165484,8.092611759901047,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631906
2026-04-04_18-44-21,A*,27,1,49,66.81118318204304,0.0,4,411.91461972725165,1.703814685344696,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631912
2026-04-04_18-44-21,A*,28,0,95,122.33809511662415,3.0,17,146.6602022383262,12.59645426273346,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631917
2026-04-04_18-44-21,A*,29,1,77,101.4386001800125,0.0,0,410.41034851402685,0.0,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631923
2026-04-04_18-44-21,A*,30,1,51,68.81118318204304,0.0,3,412.3166577790936,0.9678303599357605,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631928
2026-04-04_18-44-21,A*,31,0,4,5.242640687119286,58.69412236331676,4,-105.92944435151682,2.2793673276901245,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631933
2026-04-04_18-44-21,A*,32,1,45,63.63961030678923,0.0,0,413.2502423416912,0.0,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631939
2026-04-04_18-44-21,A*,33,1,63,81.63961030678921,0.0,2,409.7902281912183,0.7115008234977722,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631944
2026-04-04_18-44-21,A*,34,1,52,71.8822509939085,0.0,5,412.17142919623893,3.2872233390808105,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631950
2026-04-04_18-44-21,A*,35,1,53,71.63961030678921,0.0,6,411.64108349850426,3.6095594465732574,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631955
2026-04-04_18-44-21,A*,36,0,107,134.33809511662417,9.848857801796104,16,164.1245553023749,12.438020676374435,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631961
2026-04-04_18-44-21,A*,37,1,49,65.98275605729685,0.0,6,415.6826106761133,2.8618855476379395,50,200,0.2,0.9,0.0,0,0.8,2,8,2026-04-04T23:00:41.631967
