run_id,method,episode,success,steps,path_length,final_distance,hazard_encounters,total_reward,hazard_penalty,grid,max_steps,encounter_threshold,termination_threshold,perception_noise,replan_frequency,confidence_decay,observation_radius,aerial_cell_px,timestamp_utc
2026-04-04_17-08-25,A*,1,1,45,63.63961030678923,0.0,5,413.3219186867341,2.573815703392029,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:15:40.507815
2026-04-04_17-08-25,A*,2,1,45,63.63961030678923,0.0,5,413.3219186867341,2.573815703392029,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:15:40.508022
2026-04-04_17-08-25,A*,3,1,45,63.63961030678923,0.0,5,413.3219186867341,2.573815703392029,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:15:40.508030
2026-04-04_17-08-25,A*,4,1,45,63.63961030678923,0.0,5,413.3219186867341,2.573815703392029,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:15:40.508037
2026-04-04_17-08-25,A*,5,1,45,63.63961030678923,0.0,5,413.3219186867341,2.573815703392029,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:15:40.508044
2026-04-04_17-08-25,A*,6,1,45,63.63961030678923,0.0,5,413.3219186867341,2.573815703392029,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:15:40.508050
2026-04-04_17-08-25,A*,7,1,45,63.63961030678923,0.0,5,413.3219186867341,2.573815703392029,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:15:40.508056
2026-04-04_17-08-25,A*,8,1,45,63.63961030678923,0.0,5,413.3219186867341,2.573815703392029,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:15:40.508063
2026-04-04_17-08-25,A*,9,1,45,63.63961030678923,0.0,5,413.3219186867341,2.573815703392029,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:15:40.508069
2026-04-04_17-08-25,A*,10,1,45,63.63961030678923,0.0,5,413.3219186867341,2.573815703392029,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:15:40.508076
2026-04-04_17-08-25,A*,11,1,45,63.63961030678923,0.0,5,413.3219186867341,2.573815703392029,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:15:40.508082
2026-04-04_17-08-25,A*,12,1,45,63.63961030678923,0.0,5,413.3219186867341,2.573815703392029,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:15:40.508088
2026-04-04_17-08-25,A*,13,1,45,63.63961030678923,0.0,5,413.3219186867341,2.573815703392029,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:15:40.508094
2026-04-04_17-08-25,A*,14,1,45,63.63961030678923,0.0,5,413.3219186867341,2.573815703392029,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:15:40.508100
2026-04-04_17-08-25,A*,15,1,45,63.63961030678923,0.0,5,413.3219186867341,2.573815703392029,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:15:40.508107
2026-04-04_17-08-25,PPO,1,1,45,63.63961030678923,0.0,5,413.3219186867341,2.573815703392029,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:15:40.508113
2026-04-04_17-08-25,PPO,2,1,45,63.63961030678923,0.0,5,413.3219186867341,2.573815703392029,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:15:40.508120
2026-04-04_17-08-25,PPO,3,1,45,63.63961030678923,0.0,5,413.3219186867341,2.573815703392029,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:15:40.508126
2026-04-04_17-08-25,PPO,4,1,45,63.63961030678923,0.0,5,413.3219186867341,2.573815703392029,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:15:40.508132
2026-04-04_17-08-25,PPO,5,1,45,63.63961030678923,0.0,5,413.3219186867341,2.573815703392029,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:15:40.508138
2026-04-04_17-08-25,PPO,6,1,45,63.63961030678923,0.0,5,413.3219186867341,2.573815703392029,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:15:40.508144
2026-04-04_17-08-25,PPO,7,1,45,63.63961030678923,0.0,5,413.3219186867341,2.573815703392029,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:15:40.508150
2026-04-04_17-08-25,PPO,8,1,45,63.63961030678923,0.0,5,413.3219186867341,2.573815703392029,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:15:40.508156
2026-04-04_17-08-25,PPO,9,1,45,63.63961030678923,0.0,5,413.3219186867341,2.573815703392029,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:15:40.508162
2026-04-04_17-08-25,PPO,10,1,45,63.63961030678923,0.0,5,413.3219186867341,2.573815703392029,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:15:40.508168
2026-04-04_17-08-25,PPO,11,1,45,63.63961030678923,0.0,5,413.3219186867341,2.573815703392029,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:15:40.508174
2026-04-04_17-08-25,PPO,12,1,45,63.63961030678923,0.0,5,413.3219186867341,2.573815703392029,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:15:40.508181
2026-04-04_17-08-25,PPO,13,1,45,63.63961030678923,0.0,5,413.3219186867341,2.573815703392029,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:15:40.508187
2026-04-04_17-08-25,PPO,14,1,45,63.63961030678923,0.0,5,413.3219186867341,2.573815703392029,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:15:40.508193
2026-04-04_17-08-25,PPO,15,1,45,63.63961030678923,0.0,5,413.3219186867341,2.573815703392029,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:15:40.508199
