run_id,method,episodes,success_rate,successes,avg_steps,std_steps,avg_path_len,avg_final_dist,avg_hazard_encounters,avg_total_reward,std_reward,avg_hazard_penalty,elapsed_time,grid,max_steps,encounter_threshold,termination_threshold,perception_noise,replan_frequency,confidence_decay,observation_radius,aerial_cell_px,timestamp_utc
2026-04-04_20-18-37,A*,50,0.82,41,64.64,39.74104175786035,86.27851649837046,5.875627318050163,1.98,344.0524077042153,153.75842733575578,1.0499728018045424,689.6254119873047,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-05T00:36:08.137583
2026-04-04_20-18-37,PPO,50,0.26,13,22.4,16.581917862539303,31.678383797157316,31.961226509631945,0.78,97.96377514724028,198.18949431615863,0.4256783574819565,358.81822299957275,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-05T00:36:08.137592
