run_id,method,episodes,success_rate,successes,avg_steps,std_steps,avg_path_len,avg_final_dist,avg_hazard_encounters,avg_total_reward,std_reward,avg_hazard_penalty,elapsed_time,grid,max_steps,encounter_threshold,termination_threshold,perception_noise,replan_frequency,confidence_decay,observation_radius,aerial_cell_px,timestamp_utc
2026-04-04_10-52-46,A*,50,0.94,47,61.56,17.061254350134988,83.81983684193004,3.211180769810494,1.32,452.17457146730317,122.71199640693939,0.7025621467828751,776.2044560909271,60,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T15:13:20.010085
2026-04-04_10-52-46,PPO,50,0.32,16,29.54,21.117016834770958,41.775868632501194,36.005877298018994,0.66,159.8688828285423,236.73936221532352,0.36019701063632964,455.30263113975525,60,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T15:13:20.010095
