run_id,method,episode,success,steps,path_length,final_distance,hazard_encounters,total_reward,hazard_penalty,grid,max_steps,encounter_threshold,termination_threshold,perception_noise,replan_frequency,confidence_decay,observation_radius,aerial_cell_px,timestamp_utc
2026-04-04_15-03-12,A*,1,1,71,89.63961030678921,0.0,0,411.1839967904826,0.0,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.452246
2026-04-04_15-03-12,A*,2,1,55,74.46803743153541,0.0,0,412.42969450671706,0.0,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.453907
2026-04-04_15-03-12,A*,3,1,61,84.61017305526633,0.0,4,413.77580706417115,1.949081301689148,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.453913
2026-04-04_15-03-12,A*,4,1,65,87.78174593052015,0.0,6,412.46208670372914,2.5714059472084045,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.453919
2026-04-04_15-03-12,A*,5,1,47,65.63961030678922,0.0,0,413.1934029479326,0.0,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.453924
2026-04-04_15-03-12,A*,6,1,51,68.81118318204304,0.0,0,416.4581902202442,0.0,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.453929
2026-04-04_15-03-12,A*,7,1,46,64.22539674441613,0.0,0,412.7755157313677,0.0,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.453934
2026-04-04_15-03-12,A*,8,0,1,1.4142135623730951,62.22539674441618,0,-102.17594311586464,0.0,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.453938
2026-04-04_15-03-12,A*,9,1,54,74.71067811865468,0.0,3,409.61294791672987,1.049559324979782,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.453943
2026-04-04_15-03-12,A*,10,0,150,198.46298679765246,19.4164878389476,0,217.15211837928535,0.0,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.453948
2026-04-04_15-03-12,A*,11,1,59,77.63961030678922,0.0,3,410.4992599993498,1.1229084432125092,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.453953
2026-04-04_15-03-12,A*,12,1,46,64.22539674441614,0.0,5,413.50654592017105,3.246222198009491,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.453959
2026-04-04_15-03-12,A*,13,1,57,74.81118318204304,0.0,3,410.77831618726424,1.531841516494751,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.453963
2026-04-04_15-03-12,A*,14,1,55,74.46803743153542,0.0,6,412.31379683616336,3.3486712872982025,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.453968
2026-04-04_15-03-12,A*,15,1,57,78.12489168102778,0.0,0,412.4368617697804,0.0,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.453973
2026-04-04_15-03-12,A*,16,1,53,71.63961030678924,0.0,4,413.07473001285587,2.5086437463760376,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.453977
2026-04-04_15-03-12,A*,17,1,45,63.63961030678923,0.0,1,413.29955589680156,0.39598503708839417,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.453982
2026-04-04_15-03-12,A*,18,0,109,141.72287142747447,10.0,0,154.45824560092467,0.0,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.453987
2026-04-04_15-03-12,A*,19,1,68,92.8528137423856,0.0,0,412.59513382095514,0.0,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.453992
2026-04-04_15-03-12,A*,20,1,58,76.22539674441613,0.0,0,416.57722542614675,0.0,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.453997
2026-04-04_15-03-12,A*,21,1,53,69.98275605729687,0.0,0,411.2139163753886,0.0,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.454001
2026-04-04_15-03-12,A*,22,1,58,77.88225099390849,0.0,0,411.7581810419049,0.0,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.454005
2026-04-04_15-03-12,A*,23,1,45,63.63961030678923,0.0,4,413.25591004192876,2.7799038887023926,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.454010
2026-04-04_15-03-12,A*,24,1,45,63.63961030678923,0.0,0,413.0126122634823,0.0,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.454015
2026-04-04_15-03-12,A*,25,1,57,75.63961030678924,0.0,2,414.35257099076557,1.2856069803237915,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.454020
2026-04-04_15-03-12,A*,26,1,55,72.81118318204305,0.0,0,413.47708523413604,0.0,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.454025
2026-04-04_15-03-12,A*,27,0,150,197.22034611053317,8.246211251235321,0,285.9397050537432,0.0,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.454029
2026-04-04_15-03-12,A*,28,1,51,70.46803743153541,0.0,0,411.46323664942776,0.0,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.454034
2026-04-04_15-03-12,A*,29,1,47,65.63961030678924,0.0,0,412.706804008871,0.0,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.454039
2026-04-04_15-03-12,A*,30,1,45,63.63961030678923,0.0,3,413.28146504250225,1.7052001357078552,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.454043
2026-04-04_15-03-12,A*,31,1,50,69.88225099390851,0.0,3,409.42244316655996,1.1398655474185944,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.454048
2026-04-04_15-03-12,A*,32,1,45,63.63961030678923,0.0,0,413.30563478791646,0.0,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.454053
2026-04-04_15-03-12,A*,33,1,48,66.22539674441614,0.0,6,413.00911540551175,4.273214817047119,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.454058
2026-04-04_15-03-12,A*,34,1,48,66.22539674441613,0.0,4,408.9177420050313,1.6879782676696777,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.454062
2026-04-04_15-03-12,A*,35,1,58,77.05382386916231,0.0,9,415.59196674931644,5.45990064740181,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.454067
2026-04-04_15-03-12,A*,36,1,67,87.29646455628159,0.0,9,412.32820679391443,4.762813717126846,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.454072
2026-04-04_15-03-12,A*,37,1,48,66.22539674441614,0.0,0,412.3335891780711,0.0,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.454077
2026-04-04_15-03-12,A*,38,1,46,64.22539674441613,0.0,0,412.0497925340331,0.0,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.454081
2026-04-04_15-03-12,A*,39,1,57,74.81118318204304,0.0,11,414.1110706265908,5.927663058042526,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.454085
2026-04-04_15-03-12,A*,40,1,67,89.78174593052013,0.0,7,413.10654932714755,4.187151283025742,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.454090
2026-04-04_15-03-12,A*,41,1,50,67.39696961966995,0.0,0,411.09463866707847,0.0,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.454095
2026-04-04_15-03-12,A*,42,1,61,82.12489168102778,0.0,0,410.53389562174084,0.0,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.454099
2026-04-04_15-03-12,A*,43,1,46,64.22539674441613,0.0,0,413.16602316235617,0.0,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.454104
2026-04-04_15-03-12,A*,44,1,49,67.63961030678922,0.0,5,411.3666751515248,3.2695003151893616,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.454108
2026-04-04_15-03-12,A*,45,1,48,66.22539674441614,0.0,0,411.85858544780365,0.0,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.454113
2026-04-04_15-03-12,A*,46,1,55,72.81118318204302,0.0,0,409.69736742240974,0.0,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.454117
2026-04-04_15-03-12,A*,47,1,56,73.39696961966993,0.0,0,413.73339626136817,0.0,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.454122
2026-04-04_15-03-12,A*,48,1,63,83.29646455628159,0.0,0,410.95688039423425,0.0,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.454126
2026-04-04_15-03-12,A*,49,1,51,68.81118318204302,0.0,6,410.77886941713905,3.608549326658249,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.454131
2026-04-04_15-03-12,A*,50,1,72,92.71067811865467,0.0,0,412.4319693334256,0.0,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.454136
2026-04-04_15-03-12,PPO,1,0,8,11.313708498984763,52.32590180780452,0,-62.19971043498091,0.0,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.454141
2026-04-04_15-03-12,PPO,2,0,10,14.142135623730955,49.49747468305833,0,-40.23823767405734,0.0,50,150,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T19:20:16.454146
