run_id,method,episode,success,steps,path_length,final_distance,hazard_encounters,total_reward,hazard_penalty,grid,max_steps,encounter_threshold,termination_threshold,perception_noise,replan_frequency,confidence_decay,observation_radius,aerial_cell_px,timestamp_utc
2026-04-04_16-13-57,A*,1,1,141,177.86500705120562,0.0,27,308.62678839379544,17.69238445162773,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961399
2026-04-04_16-13-57,A*,2,1,64,83.8822509939085,0.0,2,365.81573524797284,1.0101867616176605,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961614
2026-04-04_16-13-57,A*,3,1,83,106.61017305526632,0.0,1,342.52685666383,0.4391721487045288,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961627
2026-04-04_16-13-57,A*,4,1,126,158.30865786510142,0.0,6,324.7238963685944,2.666735589504242,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961636
2026-04-04_16-13-57,A*,5,1,72,92.71067811865466,0.0,0,345.20183171560745,0.0,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961644
2026-04-04_16-13-57,A*,6,1,101,128.75230867899725,0.0,11,347.3742617208393,5.245408475399017,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961649
2026-04-04_16-13-57,A*,7,1,79,101.78174593052015,0.0,0,365.83478779908654,0.0,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961655
2026-04-04_16-13-57,A*,8,1,117,153.0365799264593,0.0,13,322.38252324794007,7.825800985097885,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961661
2026-04-04_16-13-57,A*,9,1,97,123.09545442950487,0.0,5,344.46410286035393,2.403033971786499,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961668
2026-04-04_16-13-57,A*,10,1,71,92.95331880577396,0.0,0,360.7428905464851,0.0,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961675
2026-04-04_16-13-57,A*,11,1,100,127.33809511662415,0.0,6,338.2312497271963,3.662743330001831,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961681
2026-04-04_16-13-57,A*,12,1,133,170.69343417595172,0.0,3,327.3003130772331,1.4858797490596771,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961688
2026-04-04_16-13-57,A*,13,1,103,130.75230867899725,0.0,3,332.65905155835287,1.2777050137519836,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961695
2026-04-04_16-13-57,A*,14,1,82,103.53910524340085,0.0,1,338.34520806249986,0.42293182015419006,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961701
2026-04-04_16-13-57,A*,15,1,82,106.02438661763941,0.0,0,352.51026388689115,0.0,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961708
2026-04-04_16-13-57,A*,16,1,80,104.02438661763942,0.0,4,314.6613096557317,2.8422644436359406,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961715
2026-04-04_16-13-57,A*,17,1,73,95.78174593052013,0.0,2,353.0766010287774,1.286116600036621,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961722
2026-04-04_16-13-57,A*,18,1,82,102.71067811865466,0.0,0,335.8015549873477,0.0,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961729
2026-04-04_16-13-57,A*,19,1,88,112.85281374238559,0.0,2,346.6457155985049,0.9801070094108582,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961734
2026-04-04_16-13-57,A*,20,1,72,92.71067811865467,0.0,3,351.50355144617913,1.6437554955482483,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961739
2026-04-04_16-13-57,A*,21,1,70,89.8822509939085,0.0,3,365.2065133927742,1.5469576120376587,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961743
2026-04-04_16-13-57,A*,22,1,79,100.95331880577395,0.0,2,356.96699592118847,1.2102583646774292,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961748
2026-04-04_16-13-57,A*,23,1,118,148.65180361560903,0.0,0,339.83510783426146,0.0,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961753
2026-04-04_16-13-57,A*,24,1,86,107.53910524340085,0.0,10,359.195141993545,5.311088293790817,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961758
2026-04-04_16-13-57,A*,25,1,92,116.85281374238559,0.0,3,347.26261717015575,1.4360073804855347,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961763
2026-04-04_16-13-57,A*,26,1,76,95.88225099390849,0.0,5,360.0527699714569,2.904466986656189,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961768
2026-04-04_16-13-57,A*,27,1,93,117.4386001800125,0.0,3,346.02389228393076,1.1324388682842255,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961773
2026-04-04_16-13-57,A*,28,1,78,98.71067811865467,0.0,3,361.7199380907287,1.4673609733581543,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961777
2026-04-04_16-13-57,A*,29,1,91,114.61017305526632,0.0,2,354.8232944654128,0.879149317741394,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961782
2026-04-04_16-13-57,A*,30,1,67,89.78174593052015,0.0,3,358.8880085028995,1.3796216249465942,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961787
2026-04-04_16-13-57,A*,31,1,66,84.22539674441612,0.0,4,356.5090473178988,1.8164678812026978,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961792
2026-04-04_16-13-57,A*,32,1,82,102.71067811865466,0.0,1,353.6862008420461,0.38769158720970154,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961797
2026-04-04_16-13-57,A*,33,0,150,192.66399692442903,17.0,0,119.89608751116872,0.0,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961803
2026-04-04_16-13-57,A*,34,1,127,157.23759005323603,0.0,7,295.5593322048763,2.8709838688373566,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961809
2026-04-04_16-13-57,A*,35,1,78,98.71067811865467,0.0,8,354.77946827724327,5.066799461841583,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961816
2026-04-04_16-13-57,A*,36,0,150,187.69343417595186,32.202484376209235,10,52.68585999864642,5.132862687110901,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961823
2026-04-04_16-13-57,A*,37,1,78,99.53910524340085,0.0,7,364.5197302288219,4.180309444665909,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961830
2026-04-04_16-13-57,A*,38,1,81,104.61017305526633,0.0,0,364.32315054855155,0.0,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961837
2026-04-04_16-13-57,A*,39,1,72,91.88225099390849,0.0,0,352.6154013096859,0.0,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961843
2026-04-04_16-13-57,A*,40,0,1,1.0,62.93647591023825,1,-106.39955233463917,0.38098230957984924,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961849
2026-04-04_16-13-57,A*,41,0,2,2.8284271247461903,63.702433234531945,0,-112.30481508627268,0.0,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961855
2026-04-04_16-13-57,A*,42,1,75,97.78174593052013,0.0,5,356.2525501219527,2.184221923351288,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961860
2026-04-04_16-13-57,A*,43,1,72,93.53910524340087,0.0,7,359.56317194676586,3.7737354934215546,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961865
2026-04-04_16-13-57,A*,44,0,1,1.4142135623730951,63.655321851358195,0,-110.27855772284458,0.0,50,150,0.2,0.9,0.1,0,0.95,2,8,2026-04-04T20:33:31.961869
