profile,environment,method,episode,seed,success,steps,path_length,path_efficiency,final_distance,hazard_encounters,total_reward,hazard_penalty,elapsed_time,fire_zone_count,avg_fire_intensity,max_gt_hazard,high_risk_cell_fraction
fire_light,Light/Sparse Fire,PPO,16,20260545,0,20,28.284271247461906,0.0,35.35533905932738,1,30.032263395009608,0.3212706744670868,0.7501881122589111,2,0.6488750548872284,0.7194628715515137,0.0104
fire_light,Light/Sparse Fire,A*,17,20260546,1,50,67.39696961966999,0.944250322617115,0.0,0,413.8003576870204,0.0,1.708400011062622,2,0.5891782210962464,0.5988238453865051,0.0104
fire_light,Light/Sparse Fire,PPO,17,20260546,0,23,32.52691193458119,0.0,31.11269837220809,0,51.422936330576064,0.0,0.8889210224151611,2,0.5891782210962464,0.5988238453865051,0.0104
fire_light,Light/Sparse Fire,A*,18,20260547,1,49,67.63961030678928,0.9408630537364508,0.0,0,411.9091143281777,0.0,1.7329442501068115,1,0.5849872314183726,0.584987223148346,0.0052
fire_light,Light/Sparse Fire,PPO,18,20260547,0,17,24.041630560342618,0.0,39.59797974644666,0,1.8514745706008853,0.0,0.6696629524230957,1,0.5849872314183726,0.584987223148346,0.0052
fire_light,Light/Sparse Fire,A*,19,20260548,1,54,73.05382386916236,0.8711331855915755,0.0,0,411.9526348713555,0.0,1.7894682884216309,2,0.5828006779935482,0.6031651496887207,0.0104
fire_light,Light/Sparse Fire,PPO,19,20260548,0,17,24.041630560342618,0.0,39.59797974644666,0,1.8638263536249724,0.0,0.6806809902191162,2,0.5828006779935482,0.6031651496887207,0.0104
fire_light,Light/Sparse Fire,A*,20,20260549,1,49,68.46803743153548,0.9294791072465838,0.0,0,412.9669446446501,0.0,2.306325912475586,1,0.6729777442397692,0.6729777455329895,0.0052
fire_light,Light/Sparse Fire,PPO,20,20260549,0,19,26.87005768508881,0.0,36.76955262170047,0,22.826473913339726,0.0,0.8431198596954346,1,0.6729777442397692,0.6729777455329895,0.0052
fire_light,Light/Sparse Fire,A*,21,20260550,1,48,67.05382386916239,0.9490824927593238,0.0,0,412.3187514447318,0.0,2.07302188873291,2,0.6075431757729575,0.6183876991271973,0.0104
fire_light,Light/Sparse Fire,PPO,21,20260550,0,15,21.21320343559643,0.0,42.42640687119285,1,-5.961268943950799,0.33149927854537964,0.7212557792663574,2,0.6075431757729575,0.6183876991271973,0.0104
fire_light,Light/Sparse Fire,A*,22,20260551,1,49,66.8111831820431,0.9525293113487886,0.0,0,411.87803955811023,0.0,2.057810068130493,1,0.6582472778114347,0.6582472920417786,0.0052
fire_light,Light/Sparse Fire,PPO,22,20260551,0,13,18.38477631085024,0.0,45.254833995939045,0,-19.406827912514018,0.0,0.5805370807647705,1,0.6582472778114347,0.6582472920417786,0.0052
fire_light,Light/Sparse Fire,A*,23,20260552,1,52,71.88225099390856,0.885331349906978,0.0,0,412.8391519016685,0.0,1.8271870613098145,2,0.6995555330485491,0.7381472587585449,0.0104
fire_light,Light/Sparse Fire,PPO,23,20260552,0,15,21.21320343559643,0.0,42.42640687119285,0,-13.71148181659133,0.0,0.6139309406280518,2,0.6995555330485491,0.7381472587585449,0.0104
fire_light,Light/Sparse Fire,A*,24,20260553,1,50,68.22539674441619,0.9327847596869824,0.0,0,413.60758814857184,0.0,1.9599361419677734,1,0.6050988322876464,0.6050988435745239,0.0052
fire_light,Light/Sparse Fire,PPO,24,20260553,0,25,35.35533905932738,0.0,28.284271247461902,0,58.858869306907295,0.0,1.0577099323272705,1,0.6050988322876464,0.6050988435745239,0.0052
fire_light,Light/Sparse Fire,A*,25,20260554,1,50,68.22539674441617,0.9327847596869825,0.0,0,412.766102026673,0.0,2.34782075881958,1,0.5909403318943154,0.5909403562545776,0.0052
fire_light,Light/Sparse Fire,PPO,25,20260554,0,19,26.87005768508881,0.0,36.76955262170047,2,11.182437934669508,1.050560623407364,0.8457229137420654,1,0.5909403318943154,0.5909403562545776,0.0052
fire_light,Light/Sparse Fire,A*,26,20260555,1,50,66.5685424949238,0.9560012570748733,0.0,0,413.63223297574064,0.0,1.7763020992279053,1,0.5926373281069559,0.592637300491333,0.0052
fire_light,Light/Sparse Fire,PPO,26,20260555,0,22,31.112698372208097,0.0,32.526911934581186,0,35.44107869778483,0.0,0.05404806137084961,1,0.5926373281069559,0.592637300491333,0.0052
fire_light,Light/Sparse Fire,A*,27,20260556,1,51,71.29646455628166,0.8926054146282663,0.0,0,410.9644901376555,0.0,1.7914478778839111,1,0.6796448332282673,0.6796448230743408,0.0052
fire_light,Light/Sparse Fire,PPO,27,20260556,0,13,18.38477631085024,0.0,45.254833995939045,0,-26.105793852024817,0.0,0.05207204818725586,1,0.6796448332282673,0.6796448230743408,0.0052
fire_light,Light/Sparse Fire,A*,28,20260557,1,52,71.05382386916236,0.8956535600951537,0.0,0,412.60521579272404,0.0,1.8154411315917969,1,0.7341633346419391,0.7341633439064026,0.0052
fire_light,Light/Sparse Fire,PPO,28,20260557,0,19,26.87005768508881,0.0,36.76955262170047,0,22.50067073483939,0.0,0.03925609588623047,1,0.7341633346419391,0.7341633439064026,0.0052
fire_light,Light/Sparse Fire,A*,29,20260558,1,52,71.88225099390856,0.885331349906978,0.0,0,412.9083540953696,0.0,1.8212947845458984,2,0.7306636032531143,0.7398136258125305,0.0104
fire_light,Light/Sparse Fire,PPO,29,20260558,0,23,32.52691193458119,0.0,31.11269837220809,0,51.76080303005237,0.0,0.0393528938293457,2,0.7306636032531143,0.7398136258125305,0.0104
fire_light,Light/Sparse Fire,A*,30,20260559,1,53,72.46803743153545,0.8781748831947206,0.0,0,412.0453471180713,0.0,3.104539155960083,2,0.6249576692019401,0.6742520332336426,0.0104
fire_light,Light/Sparse Fire,PPO,30,20260559,0,20,28.284271247461906,0.0,35.35533905932738,1,29.821695387906487,0.37458446621894836,0.038426876068115234,2,0.6249576692019401,0.6742520332336426,0.0104
fire_light,Light/Sparse Fire,A*,31,20260560,1,52,69.39696961966997,0.9170373094901132,0.0,0,411.8882309440361,0.0,1.8283021450042725,2,0.6333171694547095,0.6883860230445862,0.0104
fire_light,Light/Sparse Fire,PPO,31,20260560,0,6,8.485281374238571,0.0,55.154328932550705,0,-74.81751962201662,0.0,0.0385739803314209,2,0.6333171694547095,0.6883860230445862,0.0104
fire_light,Light/Sparse Fire,A*,32,20260561,1,48,67.05382386916239,0.9490824927593238,0.0,1,412.0891632496917,0.39918166399002075,1.9461350440979004,2,0.6867919625592889,0.7185270190238953,0.0104
fire_light,Light/Sparse Fire,PPO,32,20260561,0,22,31.112698372208097,0.0,32.526911934581186,1,39.16520284933651,0.6386906504631042,0.4025919437408447,2,0.6867919625592889,0.7185270190238953,0.0104
fire_light,Light/Sparse Fire,A*,33,20260562,1,56,75.88225099390857,0.8386626579105823,0.0,0,412.7471463991445,0.0,2.082570791244507,2,0.7271370507135448,0.746503472328186,0.0104
fire_light,Light/Sparse Fire,PPO,33,20260562,0,6,8.485281374238571,0.0,55.154328932550705,0,-68.64876134889192,0.0,0.027601957321166992,2,0.7271370507135448,0.746503472328186,0.0104
fire_light,Light/Sparse Fire,A*,34,20260563,1,49,67.63961030678928,0.9408630537364508,0.0,0,412.19094735952206,0.0,1.8142070770263672,2,0.5974980682266051,0.632021427154541,0.0104
fire_light,Light/Sparse Fire,PPO,34,20260563,0,22,31.112698372208097,0.0,32.526911934581186,2,27.2411926355596,1.1235935688018799,0.05530977249145508,2,0.5974980682266051,0.632021427154541,0.0104
fire_light,Light/Sparse Fire,A*,35,20260564,1,50,69.05382386916237,0.9215942976216421,0.0,0,413.6872557110881,0.0,1.7633979320526123,2,0.5949467585792658,0.6142709851264954,0.0104
fire_light,Light/Sparse Fire,PPO,35,20260564,0,23,32.52691193458119,0.0,31.11269837220809,0,51.588765181955566,0.0,0.0353391170501709,2,0.5949467585792658,0.6142709851264954,0.0104
fire_light,Light/Sparse Fire,A*,36,20260565,1,49,67.63961030678928,0.9408630537364508,0.0,0,413.1188555195273,0.0,1.7422857284545898,1,0.670930524172351,0.6709305047988892,0.0052
fire_light,Light/Sparse Fire,PPO,36,20260565,0,21,29.698484809835,0.0,33.94112549695428,1,29.63619337974555,0.5218348503112793,0.04620695114135742,1,0.670930524172351,0.6709305047988892,0.0052
fire_light,Light/Sparse Fire,A*,37,20260566,1,49,68.46803743153548,0.9294791072465838,0.0,0,412.3271007123128,0.0,1.7213451862335205,2,0.5525205249027203,0.5544164776802063,0.0104
fire_light,Light/Sparse Fire,PPO,37,20260566,0,13,18.38477631085024,0.0,45.254833995939045,0,-19.24147572578204,0.0,0.02498006820678711,2,0.5525205249027203,0.5544164776802063,0.0104
fire_light,Light/Sparse Fire,A*,38,20260567,1,49,67.63961030678928,0.9408630537364508,0.0,0,413.0399719944048,0.0,1.7515559196472168,1,0.6498742297309283,0.649874210357666,0.0052
fire_light,Light/Sparse Fire,PPO,38,20260567,0,15,21.21320343559643,0.0,42.42640687119285,1,-5.154423470243145,0.36104124784469604,0.025971174240112305,1,0.6498742297309283,0.649874210357666,0.0052
fire_light,Light/Sparse Fire,A*,39,20260568,1,52,69.39696961966999,0.9170373094901131,0.0,0,413.7169436731829,0.0,1.7310118675231934,1,0.6024227677351972,0.6024227738380432,0.0052
fire_light,Light/Sparse Fire,PPO,39,20260568,0,21,29.698484809835,0.0,33.94112549695428,0,33.4962767417604,0.0,0.05528593063354492,1,0.6024227677351972,0.6024227738380432,0.0052
fire_light,Light/Sparse Fire,A*,40,20260569,1,49,68.46803743153548,0.9294791072465838,0.0,0,412.864908847468,0.0,1.7316911220550537,2,0.6072035074385909,0.6121613383293152,0.0104
fire_light,Light/Sparse Fire,PPO,40,20260569,0,22,31.112698372208097,0.0,32.526911934581186,1,39.297704516585526,0.3400896191596985,0.04946613311767578,2,0.6072035074385909,0.6121613383293152,0.0104
fire_light,Light/Sparse Fire,A*,41,20260570,1,50,69.05382386916237,0.9215942976216421,0.0,0,412.3776271018486,0.0,1.7576980590820312,1,0.7278158805883623,0.7278158664703369,0.0052
fire_light,Light/Sparse Fire,PPO,41,20260570,0,18,25.455844122715714,0.0,38.18376618407357,0,15.705880928573762,0.0,0.03192591667175293,1,0.7278158805883623,0.7278158664703369,0.0052
fire_light,Light/Sparse Fire,A*,42,20260571,1,48,66.22539674441619,0.9609547610925422,0.0,0,412.8981527129319,0.0,1.7228639125823975,2,0.5755620748422261,0.6006916165351868,0.0104
fire_light,Light/Sparse Fire,PPO,42,20260571,0,15,21.21320343559643,0.0,42.42640687119285,1,-5.401763496205476,0.3057958483695984,0.039653778076171875,2,0.5755620748422261,0.6006916165351868,0.0104
fire_light,Light/Sparse Fire,A*,43,20260572,1,48,65.39696961966999,0.9731278173422866,0.0,0,413.20163417256805,0.0,1.760920763015747,2,0.6692507543786987,0.696932852268219,0.0104
fire_light,Light/Sparse Fire,PPO,43,20260572,0,15,21.21320343559643,0.0,42.42640687119285,1,-9.121027243539956,0.5702832341194153,0.035738229751586914,2,0.6692507543786987,0.696932852268219,0.0104
fire_light,Light/Sparse Fire,A*,44,20260573,1,51,67.9827560572969,0.9361140088694382,0.0,0,413.4977134693462,0.0,1.8217887878417969,2,0.6307751003843305,0.6629332304000854,0.0104
fire_light,Light/Sparse Fire,PPO,44,20260573,0,11,15.556349186104049,0.0,48.08326112068523,0,-32.790077395980816,0.0,0.02099323272705078,2,0.6307751003843305,0.6629332304000854,0.0104
fire_light,Light/Sparse Fire,A*,45,20260574,1,48,66.22539674441619,0.9609547610925422,0.0,0,411.6601635391219,0.0,1.7318100929260254,1,0.7049304097748232,0.7049304246902466,0.0052
fire_light,Light/Sparse Fire,PPO,45,20260574,1,45,63.639610306789265,1.0000000000000002,0.0,0,397.0123756128527,0.0,0.0676431655883789,1,0.7049304097748232,0.7049304246902466,0.0052
fire_light,Light/Sparse Fire,A*,46,20260575,1,50,68.22539674441617,0.9327847596869825,0.0,0,412.40524119736165,0.0,1.8000049591064453,1,0.7168929021926128,0.7168928980827332,0.0052
fire_light,Light/Sparse Fire,PPO,46,20260575,0,23,32.52691193458119,0.0,31.11269837220809,0,45.145882633370476,0.0,0.05773210525512695,1,0.7168929021926128,0.7168928980827332,0.0052
fire_light,Light/Sparse Fire,A*,47,20260576,1,49,67.63961030678928,0.9408630537364508,0.0,0,413.46540337987705,0.0,1.7381398677825928,2,0.6670799046832361,0.7460947036743164,0.0104
fire_light,Light/Sparse Fire,PPO,47,20260576,0,20,28.284271247461906,0.0,35.35533905932738,0,29.86907813730531,0.0,0.03022003173828125,2,0.6670799046832361,0.7460947036743164,0.0104
fire_light,Light/Sparse Fire,A*,48,20260577,1,50,67.39696961966999,0.944250322617115,0.0,0,412.89562292842174,0.0,1.79665207862854,2,0.6738337423396792,0.7225475311279297,0.0104
fire_light,Light/Sparse Fire,PPO,48,20260577,0,14,19.798989873223334,0.0,43.840620433565945,0,-29.11684415963009,0.0,0.03815507888793945,2,0.6738337423396792,0.7225475311279297,0.0104
fire_light,Light/Sparse Fire,A*,49,20260578,1,51,67.15432893255071,0.9476620691230258,0.0,0,413.8453141471476,0.0,1.724320888519287,2,0.6544654021809986,0.702033519744873,0.0104
fire_light,Light/Sparse Fire,PPO,49,20260578,0,23,32.52691193458119,0.0,31.11269837220809,0,45.516520510432926,0.0,0.04839277267456055,2,0.6544654021809986,0.702033519744873,0.0104
fire_light,Light/Sparse Fire,A*,50,20260579,1,49,66.81118318204308,0.9525293113487888,0.0,0,413.48320108086193,0.0,1.7452750205993652,1,0.7414057285063758,0.741405725479126,0.0052
fire_light,Light/Sparse Fire,PPO,50,20260579,0,20,28.284271247461906,0.0,35.35533905932738,0,30.751300450978846,0.0,0.028863906860351562,1,0.7414057285063758,0.741405725479126,0.0052
fire_light,Light/Sparse Fire,A*,51,20260580,1,51,69.63961030678927,0.9138421370601059,0.0,0,413.6926668706448,0.0,1.7776777744293213,1,0.5704841727094598,0.5704841613769531,0.0052
fire_light,Light/Sparse Fire,PPO,51,20260580,0,22,31.112698372208097,0.0,32.526911934581186,0,35.55940180675972,0.0,0.061064958572387695,1,0.5704841727094598,0.5704841613769531,0.0052
fire_light,Light/Sparse Fire,A*,52,20260581,1,51,68.81118318204308,0.9248440059289175,0.0,0,412.997346438268,0.0,1.7805919647216797,1,0.5752334700830656,0.5752334594726562,0.0052
fire_light,Light/Sparse Fire,PPO,52,20260581,0,18,25.455844122715714,0.0,38.18376618407357,0,9.621607321068652,0.0,0.05446624755859375,1,0.5752334700830656,0.5752334594726562,0.0052
fire_light,Light/Sparse Fire,A*,53,20260582,1,55,73.63961030678927,0.8642035182106602,0.0,0,410.9608240150751,0.0,1.8383469581604004,2,0.598195095152853,0.6145015358924866,0.0104
fire_light,Light/Sparse Fire,PPO,53,20260582,0,7,9.899494936611667,0.0,53.74011537017761,0,-70.09519635882143,0.0,0.03963112831115723,2,0.598195095152853,0.6145015358924866,0.0104
fire_light,Light/Sparse Fire,A*,54,20260583,1,51,68.81118318204308,0.9248440059289175,0.0,0,412.1138979320272,0.0,1.7490837574005127,1,0.7252029929941772,0.7252029776573181,0.0052
fire_light,Light/Sparse Fire,PPO,54,20260583,0,13,18.38477631085024,0.0,45.254833995939045,0,-23.130051892419033,0.0,0.0513758659362793,1,0.7252029929941772,0.7252029776573181,0.0052
fire_light,Light/Sparse Fire,A*,55,20260584,1,52,71.05382386916236,0.8956535600951537,0.0,0,413.4701637064521,0.0,1.8015468120574951,2,0.7090127426354418,0.7206708192825317,0.0104
fire_light,Light/Sparse Fire,PPO,55,20260584,0,19,26.87005768508881,0.0,36.76955262170047,0,23.021490076732846,0.0,0.03687906265258789,2,0.7090127426354418,0.7206708192825317,0.0104
fire_light,Light/Sparse Fire,A*,56,20260585,1,49,67.63961030678928,0.9408630537364508,0.0,0,413.54020388018097,0.0,1.765571117401123,2,0.6428905862804053,0.6753438711166382,0.0104
fire_light,Light/Sparse Fire,PPO,56,20260585,0,22,31.112698372208097,0.0,32.526911934581186,1,44.08271975555064,0.525267481803894,0.030727863311767578,2,0.6428905862804053,0.6753438711166382,0.0104
fire_light,Light/Sparse Fire,A*,57,20260586,1,47,65.63961030678927,0.9695305930267974,0.0,0,412.554012858916,0.0,1.7447750568389893,2,0.6131509060085358,0.6554155349731445,0.0104
fire_light,Light/Sparse Fire,PPO,57,20260586,0,25,35.35533905932738,0.0,28.284271247461902,1,65.80971705187038,0.3171590566635132,0.0268709659576416,2,0.6131509060085358,0.6554155349731445,0.0104
fire_light,Light/Sparse Fire,A*,58,20260587,1,50,68.22539674441617,0.9327847596869825,0.0,0,413.41812416427507,0.0,1.7799477577209473,1,0.6975797867182211,0.6975798010826111,0.0052
fire_light,Light/Sparse Fire,PPO,58,20260587,0,20,28.284271247461906,0.0,35.35533905932738,1,17.4952147721543,0.6200709342956543,0.06808710098266602,1,0.6975797867182211,0.6975798010826111,0.0052
fire_light,Light/Sparse Fire,A*,59,20260588,1,47,65.63961030678927,0.9695305930267974,0.0,0,412.02651778440924,0.0,1.7090470790863037,1,0.648163161705706,0.6481631398200989,0.0052
fire_light,Light/Sparse Fire,PPO,59,20260588,0,22,31.112698372208097,0.0,32.526911934581186,1,44.05266741431316,0.3600906431674957,0.02460503578186035,1,0.648163161705706,0.6481631398200989,0.0052
fire_light,Light/Sparse Fire,A*,60,20260589,1,48,65.39696961966999,0.9731278173422866,0.0,0,412.6905817142711,0.0,1.7258100509643555,2,0.67488749746955,0.7005869746208191,0.0104
fire_light,Light/Sparse Fire,PPO,60,20260589,0,15,21.21320343559643,0.0,42.42640687119285,0,-5.43786944189047,0.0,0.024995088577270508,2,0.67488749746955,0.7005869746208191,0.0104
fire_light,Light/Sparse Fire,A*,61,20260590,1,52,68.56854249492379,0.9281167134550161,0.0,0,413.2062897901047,0.0,1.7758419513702393,1,0.6882771314641447,0.6882771253585815,0.0052
fire_light,Light/Sparse Fire,PPO,61,20260590,0,21,29.698484809835,0.0,33.94112549695428,0,37.27088692763195,0.0,0.039381980895996094,1,0.6882771314641447,0.6882771253585815,0.0052
fire_light,Light/Sparse Fire,A*,62,20260591,1,53,71.63961030678927,0.8883299341559675,0.0,0,412.91538194254474,0.0,1.833543062210083,2,0.6802932214803894,0.7142650485038757,0.0104
fire_light,Light/Sparse Fire,PPO,62,20260591,0,18,25.455844122715714,0.0,38.18376618407357,0,15.670245877740555,0.0,0.03449106216430664,2,0.6802932214803894,0.7142650485038757,0.0104
fire_light,Light/Sparse Fire,A*,63,20260592,1,51,67.98275605729688,0.9361140088694384,0.0,0,412.80408508173014,0.0,1.7607710361480713,1,0.5995772688633334,0.5995772480964661,0.0052
fire_light,Light/Sparse Fire,PPO,63,20260592,0,13,18.38477631085024,0.0,45.254833995939045,0,-19.13270497990834,0.0,0.0324406623840332,1,0.5995772688633334,0.5995772480964661,0.0052
fire_light,Light/Sparse Fire,A*,64,20260593,1,50,68.22539674441617,0.9327847596869825,0.0,0,413.3327250174313,0.0,1.9374971389770508,2,0.6835552836147913,0.695553719997406,0.0104
fire_light,Light/Sparse Fire,PPO,64,20260593,0,21,29.698484809835,0.0,33.94112549695428,1,36.78948627848135,0.5409862399101257,0.04036092758178711,2,0.6835552836147913,0.695553719997406,0.0104
fire_light,Light/Sparse Fire,A*,65,20260594,1,49,65.9827560572969,0.9644885135068787,0.0,0,413.72001293954264,0.0,1.75577712059021,1,0.557730637098767,0.5577306151390076,0.0052
fire_light,Light/Sparse Fire,PPO,65,20260594,0,25,35.35533905932738,0.0,28.284271247461902,0,65.69107877481655,0.0,0.0341949462890625,1,0.557730637098767,0.5577306151390076,0.0052
fire_light,Light/Sparse Fire,A*,66,20260595,1,50,67.39696961966999,0.944250322617115,0.0,0,411.043132201066,0.0,1.739593267440796,1,0.5976113895227557,0.5976113677024841,0.0052
fire_light,Light/Sparse Fire,PPO,66,20260595,0,13,18.38477631085024,0.0,45.254833995939045,0,-22.831514876504116,0.0,0.04347395896911621,1,0.5976113895227557,0.5976113677024841,0.0052
fire_light,Light/Sparse Fire,A*,67,20260596,1,49,67.63961030678928,0.9408630537364508,0.0,0,413.19965887706746,0.0,1.7295379638671875,1,0.7331993354377833,0.7331993579864502,0.0052
fire_light,Light/Sparse Fire,PPO,67,20260596,0,18,25.455844122715714,0.0,38.18376618407357,0,16.130723313683276,0.0,0.027891874313354492,1,0.7331993354377833,0.7331993579864502,0.0052
fire_light,Light/Sparse Fire,A*,68,20260597,1,51,68.81118318204308,0.9248440059289175,0.0,0,413.30305832789605,0.0,1.7674560546875,1,0.6665422659139473,0.6665422916412354,0.0052
fire_light,Light/Sparse Fire,PPO,68,20260597,0,19,26.87005768508881,0.0,36.76955262170047,0,22.956260739194988,0.0,0.03546905517578125,1,0.6665422659139473,0.6665422916412354,0.0052
fire_light,Light/Sparse Fire,A*,69,20260598,1,53,71.63961030678927,0.8883299341559675,0.0,0,413.0236224635848,0.0,1.8032419681549072,2,0.6138335149575717,0.6210297346115112,0.0104
fire_light,Light/Sparse Fire,PPO,69,20260598,0,15,21.21320343559643,0.0,42.42640687119285,0,-11.957112762849064,0.0,0.05943870544433594,2,0.6138335149575717,0.6210297346115112,0.0104
fire_light,Light/Sparse Fire,A*,70,20260599,1,52,70.22539674441617,0.9062193060781739,0.0,0,411.46506142578096,0.0,1.8644239902496338,1,0.6076098090572423,0.6076098084449768,0.0052
