run_id,method,episodes,success_rate,successes,avg_steps,std_steps,avg_path_len,avg_final_dist,avg_hazard_encounters,avg_total_reward,std_reward,avg_hazard_penalty,elapsed_time,grid,max_steps,encounter_threshold,termination_threshold,perception_noise,replan_frequency,confidence_decay,observation_radius,aerial_cell_px,timestamp_utc
2026-04-04_17-02-36,A*,10,1.0,10,79.0,0.0,103.43860018001251,0.0,6.0,410.7004422626407,5.684341886080802e-14,2.7612628638744354,193.13713574409485,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:06:37.607041
2026-04-04_17-02-36,PPO,10,0.0,0,10.0,0.0,14.142135623730955,49.49747468305833,2.0,-53.49022608317714,0.0,1.241178810596466,45.172142028808594,50,200,0.2,0.9,0.0,0,0.95,2,8,2026-04-04T21:06:37.607051
