run_id,episode,reward,steps,success,navigation_efficiency,path_efficiency,goal_distance,grid_size,max_episode_steps,map_label,scene_profile,scene_seed,map_package_path,timestamp_utc
2026-06-18_20-24-57,2664,170.39152889022415,200,0,0.030287737712564204,0.030287737712564204,30.01666203960727,50,200,Dense/Heavy Fire,fire_dense,20460530,/Users/clintonimaro/Documents/Projects/uav-research/navigation/comparison_results/paper1_fire_density_training_3000/maps/paper1_exact_dense_heavy_map.npz,2026-06-19T03:03:00.893453
2026-06-18_20-24-57,2665,185.66730981796542,200,0,0.032184002176169964,0.032184002176169964,28.071337695236398,50,200,Dense/Heavy Fire,fire_dense,20460530,/Users/clintonimaro/Documents/Projects/uav-research/navigation/comparison_results/paper1_fire_density_training_3000/maps/paper1_exact_dense_heavy_map.npz,2026-06-19T03:03:01.075162
2026-06-18_20-24-57,2666,176.8118898978169,200,0,0.031182875248202475,0.031182875248202475,29.068883707497267,50,200,Dense/Heavy Fire,fire_dense,20460530,/Users/clintonimaro/Documents/Projects/uav-research/navigation/comparison_results/paper1_fire_density_training_3000/maps/paper1_exact_dense_heavy_map.npz,2026-06-19T03:03:01.255133
2026-06-18_20-24-57,2667,180.90043753439622,200,0,0.032184002176169964,0.032184002176169964,28.071337695236398,50,200,Dense/Heavy Fire,fire_dense,20460530,/Users/clintonimaro/Documents/Projects/uav-research/navigation/comparison_results/paper1_fire_density_training_3000/maps/paper1_exact_dense_heavy_map.npz,2026-06-19T03:03:01.433898
2026-06-18_20-24-57,2668,185.41435337338194,200,0,0.032184002176169964,0.032184002176169964,28.071337695236398,50,200,Dense/Heavy Fire,fire_dense,20460530,/Users/clintonimaro/Documents/Projects/uav-research/navigation/comparison_results/paper1_fire_density_training_3000/maps/paper1_exact_dense_heavy_map.npz,2026-06-19T03:03:01.611154
2026-06-18_20-24-57,2669,184.6215504293899,200,0,0.032184002176169964,0.032184002176169964,28.071337695236398,50,200,Dense/Heavy Fire,fire_dense,20460530,/Users/clintonimaro/Documents/Projects/uav-research/navigation/comparison_results/paper1_fire_density_training_3000/maps/paper1_exact_dense_heavy_map.npz,2026-06-19T03:03:01.785906
2026-06-18_20-24-57,2670,176.0635696340577,200,0,0.03024200308016292,0.03024200308016292,30.066592756745816,50,200,Dense/Heavy Fire,fire_dense,20460530,/Users/clintonimaro/Documents/Projects/uav-research/navigation/comparison_results/paper1_fire_density_training_3000/maps/paper1_exact_dense_heavy_map.npz,2026-06-19T03:03:01.966457
2026-06-18_20-24-57,2671,165.97167619017517,200,0,0.02857142857142857,0.02857142857142857,32.0,50,200,Dense/Heavy Fire,fire_dense,20460530,/Users/clintonimaro/Documents/Projects/uav-research/navigation/comparison_results/paper1_fire_density_training_3000/maps/paper1_exact_dense_heavy_map.npz,2026-06-19T03:03:02.141620
2026-06-18_20-24-57,2672,183.66764670240156,200,0,0.033251343565416806,0.033251343565416806,27.073972741361768,50,200,Dense/Heavy Fire,fire_dense,20460530,/Users/clintonimaro/Documents/Projects/uav-research/navigation/comparison_results/paper1_fire_density_training_3000/maps/paper1_exact_dense_heavy_map.npz,2026-06-19T03:03:02.317480
2026-06-18_20-24-57,2673,169.42670229788047,200,0,0.02939782249584643,0.02939782249584643,31.016124838541646,50,200,Dense/Heavy Fire,fire_dense,20460530,/Users/clintonimaro/Documents/Projects/uav-research/navigation/comparison_results/paper1_fire_density_training_3000/maps/paper1_exact_dense_heavy_map.npz,2026-06-19T03:03:02.492781
2026-06-18_20-24-57,2674,190.5802140124103,200,0,0.033251343565416806,0.033251343565416806,27.073972741361768,50,200,Dense/Heavy Fire,fire_dense,20460530,/Users/clintonimaro/Documents/Projects/uav-research/navigation/comparison_results/paper1_fire_density_training_3000/maps/paper1_exact_dense_heavy_map.npz,2026-06-19T03:03:02.668159
2026-06-18_20-24-57,2675,165.7444429120043,200,0,0.028520548659237286,0.028520548659237286,32.0624390837628,50,200,Dense/Heavy Fire,fire_dense,20460530,/Users/clintonimaro/Documents/Projects/uav-research/navigation/comparison_results/paper1_fire_density_training_3000/maps/paper1_exact_dense_heavy_map.npz,2026-06-19T03:03:02.843432
