run_id,method,episode,success,steps,path_length,final_distance,hazard_encounters,total_reward,hazard_penalty,grid,max_steps,encounter_threshold,termination_threshold,perception_noise,replan_frequency,confidence_decay,observation_radius,aerial_cell_px,timestamp_utc
2026-04-04_20-36-10,A*,1,1,49,67.63961030678924,0.0,4,411.95927092279186,1.8517085313796997,50,200,0.2,0.9,0.0,0,0.95,3,8,2026-04-05T00:59:54.376944
2026-04-04_20-36-10,A*,2,1,55,75.29646455628159,0.0,0,410.2005169359191,0.0,50,200,0.2,0.9,0.0,0,0.95,3,8,2026-04-05T00:59:54.377122
2026-04-04_20-36-10,A*,3,1,52,70.22539674441613,0.0,0,411.2145482120929,0.0,50,200,0.2,0.9,0.0,0,0.95,3,8,2026-04-05T00:59:54.377128
2026-04-04_20-36-10,A*,4,1,55,72.81118318204304,0.0,0,410.0352432327643,0.0,50,200,0.2,0.9,0.0,0,0.95,3,8,2026-04-05T00:59:54.377134
2026-04-04_20-36-10,A*,5,1,59,76.81118318204304,0.0,3,413.034696486369,1.7238407135009766,50,200,0.2,0.9,0.0,0,0.95,3,8,2026-04-05T00:59:54.377139
2026-04-04_20-36-10,A*,6,1,57,73.15432893255064,0.0,0,412.1906059870413,0.0,50,200,0.2,0.9,0.0,0,0.95,3,8,2026-04-05T00:59:54.377145
2026-04-04_20-36-10,A*,7,1,53,71.63961030678922,0.0,5,412.0480613704231,2.8434450328350067,50,200,0.2,0.9,0.0,0,0.95,3,8,2026-04-05T00:59:54.377151
2026-04-04_20-36-10,A*,8,0,105,136.89444430272823,8.94427190999916,14,82.0832283877371,8.005210638046265,50,200,0.2,0.9,0.0,0,0.95,3,8,2026-04-05T00:59:54.377156
2026-04-04_20-36-10,A*,9,1,72,96.02438661763944,0.0,4,414.91708582001996,1.7458967566490173,50,200,0.2,0.9,0.0,0,0.95,3,8,2026-04-05T00:59:54.377162
2026-04-04_20-36-10,A*,10,1,45,63.63961030678923,0.0,4,413.3088592335959,2.0117728114128113,50,200,0.2,0.9,0.0,0,0.95,3,8,2026-04-05T00:59:54.377168
2026-04-04_20-36-10,A*,11,1,46,64.22539674441613,0.0,0,410.5940765934261,0.0,50,200,0.2,0.9,0.0,0,0.95,3,8,2026-04-05T00:59:54.377173
2026-04-04_20-36-10,A*,12,1,56,75.8822509939085,0.0,0,411.8137429333358,0.0,50,200,0.2,0.9,0.0,0,0.95,3,8,2026-04-05T00:59:54.377179
2026-04-04_20-36-10,A*,13,1,45,63.63961030678923,0.0,0,412.89491533844455,0.0,50,200,0.2,0.9,0.0,0,0.95,3,8,2026-04-05T00:59:54.377184
2026-04-04_20-36-10,A*,14,1,46,64.22539674441614,0.0,3,413.3863716474223,1.2273402214050293,50,200,0.2,0.9,0.0,0,0.95,3,8,2026-04-05T00:59:54.377189
2026-04-04_20-36-10,A*,15,1,59,77.63961030678922,0.0,11,367.63584671989935,6.473478823900223,50,200,0.2,0.9,0.0,0,0.95,3,8,2026-04-05T00:59:54.377194
2026-04-04_20-36-10,A*,16,1,49,67.63961030678924,0.0,0,409.9667006541735,0.0,50,200,0.2,0.9,0.0,0,0.95,3,8,2026-04-05T00:59:54.377200
2026-04-04_20-36-10,A*,17,1,62,84.36753236814705,0.0,9,411.18883251072896,5.595062106847763,50,200,0.2,0.9,0.0,0,0.95,3,8,2026-04-05T00:59:54.377205
2026-04-04_20-36-10,A*,18,1,85,111.92388155425108,0.0,0,412.0366948397953,0.0,50,200,0.2,0.9,0.0,0,0.95,3,8,2026-04-05T00:59:54.377210
2026-04-04_20-36-10,A*,19,1,45,63.63961030678923,0.0,2,413.0775983755665,0.8794702887535095,50,200,0.2,0.9,0.0,0,0.95,3,8,2026-04-05T00:59:54.377215
2026-04-04_20-36-10,A*,20,1,68,88.71067811865467,0.0,10,412.0560867123469,4.647892981767654,50,200,0.2,0.9,0.0,0,0.95,3,8,2026-04-05T00:59:54.377221
2026-04-04_20-36-10,A*,21,1,46,64.22539674441614,0.0,4,413.3440260240008,1.7503351867198944,50,200,0.2,0.9,0.0,0,0.95,3,8,2026-04-05T00:59:54.377226
2026-04-04_20-36-10,A*,22,1,46,64.22539674441614,0.0,1,413.24301289524203,0.4118874967098236,50,200,0.2,0.9,0.0,0,0.95,3,8,2026-04-05T00:59:54.377231
2026-04-04_20-36-10,A*,23,0,159,204.56349186104075,5.0,2,157.22264097323574,0.9092655181884766,50,200,0.2,0.9,0.0,0,0.95,3,8,2026-04-05T00:59:54.377237
2026-04-04_20-36-10,A*,24,1,47,64.81118318204305,0.0,6,412.06395277170157,3.0753873586654663,50,200,0.2,0.9,0.0,0,0.95,3,8,2026-04-05T00:59:54.377242
2026-04-04_20-36-10,A*,25,1,65,81.15432893255064,0.0,0,409.2780674794866,0.0,50,200,0.2,0.9,0.0,0,0.95,3,8,2026-04-05T00:59:54.377248
2026-04-04_20-36-10,A*,26,1,65,89.43860018001251,0.0,0,413.00496597496357,0.0,50,200,0.2,0.9,0.0,0,0.95,3,8,2026-04-05T00:59:54.377253
2026-04-04_20-36-10,A*,27,1,45,63.63961030678923,0.0,0,413.2199611058985,0.0,50,200,0.2,0.9,0.0,0,0.95,3,8,2026-04-05T00:59:54.377258
2026-04-04_20-36-10,A*,28,1,72,96.8528137423856,0.0,12,409.89464030110236,7.689634948968887,50,200,0.2,0.9,0.0,0,0.95,3,8,2026-04-05T00:59:54.377263
2026-04-04_20-36-10,A*,29,1,50,69.05382386916231,0.0,0,412.3598872094801,0.0,50,200,0.2,0.9,0.0,0,0.95,3,8,2026-04-05T00:59:54.377268
2026-04-04_20-36-10,A*,30,1,45,63.63961030678923,0.0,0,410.18194116177426,0.0,50,200,0.2,0.9,0.0,0,0.95,3,8,2026-04-05T00:59:54.377273
2026-04-04_20-36-10,A*,31,1,45,63.63961030678923,0.0,4,411.6121613845637,1.9643798470497131,50,200,0.2,0.9,0.0,0,0.95,3,8,2026-04-05T00:59:54.377279
2026-04-04_20-36-10,A*,32,1,66,86.71067811865467,0.0,0,412.57878439767694,0.0,50,200,0.2,0.9,0.0,0,0.95,3,8,2026-04-05T00:59:54.377284
2026-04-04_20-36-10,A*,33,0,83,112.40916292848962,5.0990195135927845,9,188.3492535164329,5.0717573165893555,50,200,0.2,0.9,0.0,0,0.95,3,8,2026-04-05T00:59:54.377290
