run_id,episode,reward,steps,success,navigation_efficiency,goal_distance,grid_size,max_episode_steps,timestamp_utc
2026-04-03_04-52-30,1,-78.12629076910277,200,0,0.01607638457164266,59.20304046246274,50,200,2026-04-03T08:52:40.110328
2026-04-03_04-52-30,2,-69.0410059528796,200,0,0.021088831277507953,44.41846462902562,50,200,2026-04-03T08:52:53.460655
2026-04-03_04-52-30,3,-72.4568586451299,200,0,0.018074716675633755,52.32590180780452,50,200,2026-04-03T08:53:01.454036
2026-04-03_04-52-30,4,-80.26412155504002,200,0,0.016767492664590555,56.639209034025185,50,200,2026-04-03T08:53:09.146891
2026-04-03_04-52-30,5,-78.24196880061528,200,0,0.016356501754670582,58.137767414994535,50,200,2026-04-03T08:53:19.265593
2026-04-03_04-52-30,6,-82.16176565355643,200,0,0.016782404448224375,56.586217403180434,50,200,2026-04-03T08:53:24.506302
2026-04-03_04-52-30,7,-55.267396802861434,200,0,0.01904120901046246,49.51767361255979,50,200,2026-04-03T08:53:37.055737
2026-04-03_04-52-30,8,-40.48289612390556,200,0,0.0213541914234426,43.829214001622255,50,200,2026-04-03T08:53:51.242281
2026-04-03_04-52-30,9,-83.82908727745955,200,0,0.016379559980601005,58.05170109479997,50,200,2026-04-03T08:53:57.369780
2026-04-03_04-52-30,10,-65.20891363525588,200,0,0.018779562045152805,50.24937810560445,50,200,2026-04-03T08:54:05.975838
2026-04-03_04-52-30,11,-62.81709148066156,200,0,0.018586136541027275,50.80354318352215,50,200,2026-04-03T08:54:14.225555
2026-04-03_04-52-30,12,-85.24208687977143,200,0,0.016446994017549132,57.8013840664737,50,200,2026-04-03T08:54:20.302709
2026-04-03_04-52-30,13,-69.55384920009567,200,0,0.017618438119702342,53.75872022286245,50,200,2026-04-03T08:54:28.481228
2026-04-03_04-52-30,14,-75.59820220849987,200,0,0.0169877605700044,55.86591089385369,50,200,2026-04-03T08:54:36.835918
2026-04-03_04-52-30,15,-83.5127793834374,200,0,0.01563501554262549,60.959002616512684,50,200,2026-04-03T08:54:47.628529
2026-04-03_04-52-30,16,-72.75176944369564,200,0,0.016774943497769916,56.61271941887264,50,200,2026-04-03T08:54:57.317340
2026-04-03_04-52-30,17,-90.9284973634245,200,0,0.015795905494282912,60.30754513325841,50,200,2026-04-03T08:55:58.949464
2026-04-03_04-52-30,18,-99.01183458262282,200,0,0.014991956837375139,63.702433234531945,50,200,2026-04-03T08:56:03.050428
2026-04-03_04-52-30,19,-57.66565438000752,200,0,0.01881122649219697,50.15974481593781,50,200,2026-04-03T08:56:15.045198
2026-04-03_04-52-30,20,-37.448655081812,200,0,0.02300973995595075,40.45985664828782,50,200,2026-04-03T08:56:27.089951
2026-04-03_04-52-30,21,-54.56324847045246,200,0,0.020133263051319565,46.66904755831214,50,200,2026-04-03T08:56:36.703406
2026-04-03_04-52-30,22,-53.548519645314194,200,0,0.019995746067320595,47.01063709417264,50,200,2026-04-03T08:56:45.018100
2026-04-03_04-52-30,23,-66.64197748722769,200,0,0.017726259298275163,53.41348144429457,50,200,2026-04-03T08:56:55.853998
2026-04-03_04-52-30,24,-70.73803235471213,200,0,0.017749838297735666,53.33854141237835,50,200,2026-04-03T08:57:05.029762
2026-04-03_04-52-30,25,-77.79271565269632,200,0,0.016782404448224375,56.586217403180434,50,200,2026-04-03T08:57:11.778704
2026-04-03_04-52-30,26,-72.07272012308653,200,0,0.01804047697652311,52.43090691567332,50,200,2026-04-03T08:57:18.407136
2026-04-03_04-52-30,27,-82.67717459629104,200,0,0.01670824747570822,56.85068161420758,50,200,2026-04-03T08:57:24.817683
2026-04-03_04-52-30,28,-66.46589087517897,200,0,0.018699376863527312,50.47771785649585,50,200,2026-04-03T08:57:33.281670
2026-04-03_04-52-30,29,-66.98201425227404,200,0,0.01817864039161104,52.009614495783374,50,200,2026-04-03T08:57:41.804515
