run_id,episode,reward,steps,success,navigation_efficiency,goal_distance,grid_size,max_episode_steps,timestamp_utc
2026-04-03_21-01-14,1,-38.93414664373376,200,0,0.015006090152632831,63.63961030678928,50,200,2026-04-04T01:01:19.606039
2026-04-03_21-01-14,2,-15.688636620204836,200,0,0.01582078896403802,60.207972893961475,50,200,2026-04-04T01:01:28.625573
2026-04-03_21-01-14,3,29.017151236141082,200,0,0.01904120901046246,49.51767361255979,50,200,2026-04-04T01:01:37.181219
2026-04-03_21-01-14,4,-28.773933325684037,200,0,0.01531636424944194,62.289646009589745,50,200,2026-04-04T01:01:43.585306
2026-04-03_21-01-14,5,-13.612151290097428,200,0,0.01582078896403802,60.207972893961475,50,200,2026-04-04T01:01:50.923948
2026-04-03_21-01-14,6,116.30286087134627,200,0,0.025900705027426297,35.608987629529715,50,200,2026-04-04T01:02:05.673529
2026-04-03_21-01-14,7,17.28248288230757,200,0,0.017854135352657726,53.009433122794285,50,200,2026-04-04T01:02:13.353696
2026-04-03_21-01-14,8,8.3379187493023,200,0,0.01692611593470657,56.08029957123981,50,200,2026-04-04T01:02:21.064995
2026-04-03_21-01-14,9,2.731492765427474,200,0,0.01697743884386866,55.90169943749474,50,200,2026-04-04T01:02:28.089729
2026-04-03_21-01-14,10,-284.106391196617,200,0,0.01695685271338864,55.97320787662612,50,200,2026-04-04T01:02:37.496709
2026-04-03_21-01-14,11,12.168902908853216,200,0,0.01830709261918721,51.62363799656123,50,200,2026-04-04T01:02:46.161871
2026-04-03_21-01-14,12,9.506298304106275,200,0,0.017328524620093738,54.70831746635972,50,200,2026-04-04T01:02:53.296223
2026-04-03_21-01-14,13,17.989658051363538,200,0,0.017618438119702342,53.75872022286245,50,200,2026-04-04T01:03:03.728020
2026-04-03_21-01-14,14,75.89833296951994,200,0,0.021733637335802896,43.01162633521314,50,200,2026-04-04T01:03:16.308540
2026-04-03_21-01-14,15,-79.50086849079797,27,0,0.017268410615182795,56.639209034025185,50,200,2026-04-04T01:03:20.818439
2026-04-03_21-01-14,16,119.22222400661072,200,0,0.026071989572383058,35.35533905932738,50,200,2026-04-04T01:03:36.627675
2026-04-03_21-01-14,17,34.70212729238596,200,0,0.0185420991539603,50.93132631298737,50,200,2026-04-04T01:04:50.862598
2026-04-03_21-01-14,18,-100.26106197367665,29,0,0.016871157451044373,57.982756057296896,50,200,2026-04-04T01:04:55.603725
2026-04-03_21-01-14,19,-0.6670741061311389,113,0,0.025244027941887664,37.48332962798263,50,200,2026-04-04T01:05:08.157659
2026-04-03_21-01-14,20,47.49162188303536,200,0,0.0187936149850847,50.20956084253277,50,200,2026-04-04T01:05:22.699978
2026-04-03_21-01-14,21,199.40820432491674,200,0,0.040748701601182456,21.540659228538015,50,200,2026-04-04T01:05:42.358634
2026-04-03_21-01-14,22,62.85884288579528,200,0,0.0202075079910213,46.486557196677836,50,200,2026-04-04T01:05:53.731550
2026-04-03_21-01-14,23,61.97806128186238,200,0,0.020309305818124738,46.238512086787566,50,200,2026-04-04T01:06:06.312640
2026-04-03_21-01-14,24,-34.241442584774504,140,0,0.02358490566037736,40.0,50,200,2026-04-04T01:06:16.819750
2026-04-03_21-01-14,25,59.01263705189478,200,0,0.02139593248805571,43.73785545725808,50,200,2026-04-04T01:06:36.835802
2026-04-03_21-01-14,26,35.17520961418152,200,0,0.0185420991539603,50.93132631298737,50,200,2026-04-04T01:06:49.033065
2026-04-03_21-01-14,27,-46.833180989706015,80,0,0.021211995652204125,45.34313619501854,50,200,2026-04-04T01:06:57.617796
2026-04-03_21-01-14,28,25.528352060679737,200,0,0.017782416501530854,53.23532661682466,50,200,2026-04-04T01:07:07.809956
2026-04-03_21-01-14,29,188.76341453477949,200,0,0.03656094404755452,24.351591323771842,50,200,2026-04-04T01:07:27.997325
2026-04-03_21-01-14,30,-103.57464039884857,52,0,0.01833871989367852,53.009433122794285,50,200,2026-04-04T01:07:34.393868
2026-04-03_21-01-14,31,193.64920606219158,200,0,0.036754656627071766,24.20743687382041,50,200,2026-04-04T01:07:53.543838
2026-04-03_21-01-14,32,-133.6682147945437,4,0,0.015445820461789897,63.702433234531945,50,200,2026-04-04T01:07:56.259444
2026-04-03_21-01-14,33,-437.4448103696318,78,0,0.015608015063019438,62.289646009589745,50,200,2026-04-04T01:08:57.165522
2026-04-03_21-01-14,34,29.451103126895692,200,0,0.020930474125489092,44.77722635447622,50,200,2026-04-04T01:09:11.329604
2026-04-03_21-01-14,35,-55.48787769904102,60,0,0.01897959649993066,51.088159097779204,50,200,2026-04-04T01:09:17.593293
2026-04-03_21-01-14,36,52.1750277814056,200,0,0.01956791925519426,48.104053883222775,50,200,2026-04-04T01:09:31.003213
2026-04-03_21-01-14,37,234.88816106115814,200,0,0.05388991066997445,15.556349186104045,50,200,2026-04-04T01:09:50.324376
2026-04-03_21-01-14,38,217.61976195725504,200,0,0.04682182850818847,18.35755975068582,50,200,2026-04-04T01:10:09.148068
2026-04-03_21-01-14,39,84.54275865591654,200,0,0.02187225700803285,42.720018726587654,50,200,2026-04-04T01:10:22.225435
2026-04-03_21-01-14,40,-99.24695572078693,3,0,0.01598660868011541,61.5223536610881,50,200,2026-04-04T01:10:24.895763
2026-04-03_21-01-14,41,63.00659128443669,200,0,0.02969498208192697,30.675723300355934,50,200,2026-04-04T01:10:43.371588
2026-04-03_21-01-14,42,59.8395489098595,200,0,0.019720971225190228,47.70744176750625,50,200,2026-04-04T01:10:57.148019
2026-04-03_21-01-14,43,95.04159644964273,200,0,0.023780506846657834,39.05124837953327,50,200,2026-04-04T01:11:09.392387
2026-04-03_21-01-14,44,62.60478976476252,200,0,0.02042175843072472,45.967379738244816,50,200,2026-04-04T01:11:21.148432
2026-04-03_21-01-14,45,142.37295621589777,200,0,0.027766094392634926,33.015148038438355,50,200,2026-04-04T01:11:40.623662
2026-04-03_21-01-14,46,-69.13611221040993,198,0,0.02307290902549487,40.36087214122113,50,200,2026-04-04T01:11:54.081636
2026-04-03_21-01-14,47,41.74744523527677,175,0,0.032807484852957855,27.730849247724095,50,200,2026-04-04T01:12:10.896910
2026-04-03_21-01-14,48,129.61496694293282,200,0,0.026930879179716285,34.132096331752024,50,200,2026-04-04T01:12:27.179466
2026-04-03_21-01-14,49,-115.39739592176211,33,0,0.018843132199347606,51.73973328110612,50,200,2026-04-04T01:13:23.786487
2026-04-03_21-01-14,50,251.43889680629928,200,0,0.08662505852058643,8.54400374531753,50,200,2026-04-04T01:13:46.889089
2026-04-03_21-01-14,51,226.07960224571084,200,0,0.04676223802690042,18.384776310850235,50,200,2026-04-04T01:14:04.867923
2026-04-03_21-01-14,52,224.52028687394125,200,0,0.0499266418716242,17.029386365926403,50,200,2026-04-04T01:14:24.853085
2026-04-03_21-01-14,53,163.0568698357879,200,0,0.030457284654202714,29.832867780352597,50,200,2026-04-04T01:14:42.600394
2026-04-03_21-01-14,54,155.77539995611136,200,0,0.029314596842761307,31.11269837220809,50,200,2026-04-04T01:14:59.583348
2026-04-03_21-01-14,55,-50.516422386121704,95,0,0.019887759889279655,48.33218389437829,50,200,2026-04-04T01:15:11.927066
2026-04-03_21-01-14,56,248.86235097815677,200,0,0.060235627890542286,13.601470508735444,50,200,2026-04-04T01:15:33.440539
2026-04-03_21-01-14,57,137.87780469680933,140,0,0.07111412614934429,11.661903789690601,50,200,2026-04-04T01:15:53.379630
2026-04-03_21-01-14,58,-20.754932357159348,168,0,0.02299026925197629,40.8166632639171,50,200,2026-04-04T01:16:06.912398
2026-04-03_21-01-14,59,196.5732836221014,200,0,0.040109559744621416,21.93171219946131,50,200,2026-04-04T01:16:23.255313
2026-04-03_21-01-14,60,23.93216465698211,170,0,0.02940748186509551,31.304951684997057,50,200,2026-04-04T01:16:37.168940
2026-04-03_21-01-14,61,-20.798610997276583,117,0,0.02313810476264951,41.048751503547585,50,200,2026-04-04T01:16:48.093039
2026-04-03_21-01-14,62,-89.03528807718989,40,0,0.01812949966858577,53.75872022286245,50,200,2026-04-04T01:16:53.625647
2026-04-03_21-01-14,63,175.96384655577634,200,0,0.0337529341591267,26.627053911388696,50,200,2026-04-04T01:17:11.533137
2026-04-03_21-01-14,64,58.248164443116394,177,0,0.03593253973957181,25.059928172283335,50,200,2026-04-04T01:17:27.052917
2026-04-03_21-01-14,65,152.8217703429424,200,0,0.02975264626080596,30.610455730027933,50,200,2026-04-04T01:18:34.846156
2026-04-03_21-01-14,66,201.11355565909676,200,0,0.04059544150933319,21.633307652783937,50,200,2026-04-04T01:18:51.667942
2026-04-03_21-01-14,67,304.4613059206992,200,0,0.12347173609369323,5.0990195135927845,50,200,2026-04-04T01:19:15.454989
2026-04-03_21-01-14,68,-81.19764378301794,34,0,0.017700891733644853,55.154328932550705,50,200,2026-04-04T01:19:19.962581
2026-04-03_21-01-14,69,228.63253678100216,200,0,0.04629399180337767,18.601075237738275,50,200,2026-04-04T01:19:37.961346
2026-04-03_21-01-14,70,-12.815890663108078,151,0,0.022861816462394907,41.23105625617661,50,200,2026-04-04T01:19:55.243272
2026-04-03_21-01-14,71,136.7914537220593,200,0,0.0266795587280791,34.48187929913333,50,200,2026-04-04T01:20:09.575077
2026-04-03_21-01-14,72,-76.96687086764561,56,0,0.017986574133985495,54.037024344425184,50,200,2026-04-04T01:20:15.302459
2026-04-03_21-01-14,73,-22.80146345783963,90,0,0.021851511619474493,43.86342439892262,50,200,2026-04-04T01:20:23.824931
2026-04-03_21-01-14,74,-45.54400447525815,90,0,0.02111786456948203,45.45327270945405,50,200,2026-04-04T01:20:32.724006
2026-04-03_21-01-14,75,180.0736890841497,200,0,0.03509375595626197,25.495097567963924,50,200,2026-04-04T01:20:49.714262
2026-04-03_21-01-14,76,256.5603652090101,200,0,0.07576883186511127,10.198039027185569,50,200,2026-04-04T01:21:09.337307
2026-04-03_21-01-14,77,141.6378297128174,200,0,0.02857142857142857,32.0,50,200,2026-04-04T01:21:28.277701
2026-04-03_21-01-14,78,131.75639828877198,200,0,0.026731320058017455,34.40930106817051,50,200,2026-04-04T01:21:43.395278
2026-04-03_21-01-14,79,63.427889895877556,137,0,0.035035467700925735,26.1725046566048,50,200,2026-04-04T01:21:56.058204
2026-04-03_21-01-14,80,-15.730232832692607,140,0,0.033348642084989465,27.586228448267445,50,200,2026-04-04T01:22:10.203465
2026-04-03_21-01-14,81,4.783304344404343,127,0,0.0255972222396061,36.796738985948195,50,200,2026-04-04T01:23:07.244023
2026-04-03_21-01-14,82,274.8130888049046,200,0,0.1,7.0,50,200,2026-04-04T01:23:28.402407
2026-04-03_21-01-14,83,252.82772378482872,200,0,0.062350340437299985,13.038404810405298,50,200,2026-04-04T01:23:47.708814
