episode,episode_variant,controller,scenario_id,scenario_name,mode,frame_id,step,row,col,ppo_action,selected_action,reason,proposed_score,selected_score,obstacle_risk,hazard_risk,distance_to_goal
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,14,16,15,3,4,obstacle_risk,285.0428869571854,2.132037098597925,0.032021600753068924,0.007820947095751762,35.805027579936315
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,15,17,14,3,5,obstacle_risk,213.845281503778,6.87274547284977,0.16396604478359222,0.00838974118232727,36.05551275463989
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,21,23,19,3,4,lookahead_safer,210.4709248915237,10.137706020340357,0.0,0.47520506381988525,28.653097563788805
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,22,24,18,3,5,lookahead_safer,217.78179972646765,10.60619591266318,0.0,0.41295483708381653,29.068883707497267
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,23,25,18,3,4,lookahead_safer,205.13644334816206,6.252352220444068,0.0,0.42770782113075256,28.635642126552707
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,24,26,18,3,4,lookahead_safer,205.0616431379855,6.252801249110912,0.0,0.41295483708381653,28.231188426986208
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,26,28,19,3,4,obstacle_risk,209.97182310856206,6.015442323663206,0.019290123134851456,0.3987107276916504,26.570660511172846
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,38,38,31,3,1,lookahead_safer,-2.440918135310941,-8.53246877700139,0.0,0.00011585203901631758,13.038404810405298
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,39,38,32,3,2,lookahead_safer,-2.25465280011276,-7.566453167127762,0.0,5.9464218793436885e-05,12.041594578792296
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,40,38,33,3,2,lookahead_safer,0.24180436694159627,-6.120735722334496,0.0,2.845237213477958e-05,11.045361017187261
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,41,38,34,3,2,lookahead_safer,5.880948620165332,-0.9203996043210965,0.078125,1.2690887160715647e-05,10.04987562112089
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,43,38,35,3,0,obstacle_risk,214.7640042969094,8.226572996810795,0.1905864179134369,5.27686779605574e-06,9.055385138137417
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,44,38,34,3,6,obstacle_risk,217.6861874165592,14.529479790928123,0.078125,1.2690887160715647e-05,10.04987562112089
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,45,38,35,3,2,loop_prevention,13.593125408962377,8.074917177670782,0.1905864179134369,5.27686779605574e-06,9.055385138137417
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,46,38,34,3,6,obstacle_risk,217.6861874165592,14.529479790928123,0.078125,1.2690887160715647e-05,10.04987562112089
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,47,38,35,3,2,loop_prevention,13.593125408962377,8.074917177670782,0.1905864179134369,5.27686779605574e-06,9.055385138137417
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,48,38,34,3,6,obstacle_risk,217.6861874165592,14.529479790928123,0.078125,1.2690887160715647e-05,10.04987562112089
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,49,38,33,3,6,loop_prevention,13.593125408962377,6.337859066022533,0.0,2.845237213477958e-05,11.045361017187261
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,55,42,39,3,1,lookahead_safer,0.8385621941376349,-9.083733277234705,0.0,1.1578837888492899e-09,7.0710678118654755
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,57,42,41,3,1,negative_progress,-2.623365170056465,-9.992703311585679,0.0,9.24808007951583e-11,5.830951894845301
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,58,41,42,3,1,negative_progress,-1.7099238549216038,-7.213511503928744,0.041473761200904846,7.491759296263112e-11,4.47213595499958
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,59,41,43,3,2,negative_progress,0.3496460450010418,-3.8680568966668982,0.0,1.7764539839149052e-11,4.123105625617661
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,60,40,44,3,1,negative_progress,2.006263976905235,-4.973593033237515,0.16782405972480774,1.1657848297819129e-11,3.0
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,61,39,45,3,1,negative_progress,5.320554967730298,-7.316413147347001,0.0,2.0833933536690274e-11,2.23606797749979
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,62,38,45,3,0,negative_progress,8.898576794147658,-4.5012301481260915,0.0,8.812445911887679e-11,1.4142135623730951
61,1,ppo_shield,baseline_open,Baseline Open,stereo,0020,63,37,44,3,7,negative_progress,3.7966459669093213,-2.784879727272144,0.11516202986240387,7.779922261974548e-10,0.0
62,1,ppo_shield,baseline_open,Baseline Open,mono,0020,36,37,40,3,2,lookahead_safer,1.2776108640291315,-6.934298752744992,0.0,0.07582574337720871,4.0
62,1,ppo_shield,baseline_open,Baseline Open,mono,0020,37,37,41,3,2,lookahead_safer,1.7476478602119117,-6.1100359926621115,0.0,0.1179095208644867,3.0
62,1,ppo_shield,baseline_open,Baseline Open,mono,0020,39,37,43,3,1,obstacle_risk,219.96904481745563,-2.2037612604688945,0.0,0.23895734548568726,1.0
62,1,ppo_shield,baseline_open,Baseline Open,mono,0020,41,37,44,3,0,negative_progress,18.983336660901106,1.2779541055361427,0.0,0.3114294707775116,0.0
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,1,10,11,3,5,obstacle_risk,10297.152616576292,286.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,2,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,3,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,4,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,5,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,6,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,7,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,8,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,9,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,10,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,11,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,12,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,13,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,14,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,15,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,16,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,17,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,18,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,19,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,20,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,21,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,22,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,23,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,24,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,25,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,26,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,27,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,28,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,29,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,30,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,31,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,32,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,33,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,34,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,35,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,36,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,37,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,38,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,39,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,40,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,41,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,42,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,43,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,44,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,45,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,46,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,47,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,48,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,49,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,50,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,51,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,52,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,53,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,54,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,55,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,56,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,57,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,58,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,59,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,60,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,61,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,62,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,63,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,64,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,65,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,66,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,67,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,68,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,69,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,70,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,71,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,72,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,73,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,74,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,75,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,76,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,77,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,78,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,79,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,80,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,81,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,82,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,83,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,84,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,85,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,86,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,87,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,88,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,89,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,90,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,91,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,92,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,93,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,94,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,95,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,96,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,97,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,98,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,99,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,100,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,101,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,102,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,103,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,104,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,105,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,106,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,107,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,108,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,109,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,110,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,111,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,112,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,113,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,114,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,115,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,116,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,117,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,118,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,119,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,120,9,12,3,1,obstacle_risk,397.09187825708324,133.14858004302238,0.49035486578941345,0.019639182835817337,39.56008088970496
63,1,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,121,10,11,3,5,obstacle_risk,10298.152616576292,290.4555452903726,0.5509259104728699,0.014040744863450527,38.3275357934736
