run_id,method,episodes,success_rate,successes,avg_steps,std_steps,avg_path_len,avg_final_dist,avg_hazard_encounters,avg_total_reward,std_reward,avg_hazard_penalty,elapsed_time,grid,max_steps,encounter_threshold,termination_threshold,perception_noise,replan_frequency,confidence_decay,observation_radius,aerial_cell_px,timestamp_utc
2026-04-04_17-53-14,A*,50,0.92,46,58.84,25.523604761083416,77.23936644061283,3.8760299707110435,2.9,374.3674168502395,132.22933383107298,1.6556365704536438,665.6550471782684,50,200,0.2,0.9,0.0,2,0.95,2,8,2026-04-04T22:09:28.340089
2026-04-04_17-53-14,PPO,50,0.12,6,18.38,13.87211591647071,25.99324527641748,37.64636503037179,1.06,38.10204914445146,152.88778884679064,0.5697114396095276,306.3622398376465,50,200,0.2,0.9,0.0,2,0.95,2,8,2026-04-04T22:09:28.340098
