run_id,method,episodes,success_rate,successes,avg_steps,std_steps,avg_path_len,avg_final_dist,avg_hazard_encounters,avg_total_reward,std_reward,avg_hazard_penalty,elapsed_time,grid,max_steps,encounter_threshold,termination_threshold,perception_noise,replan_frequency,confidence_decay,observation_radius,aerial_cell_px,timestamp_utc
2026-04-04_20-09-47,A*,50,0.76,38,63.84,32.95291185919691,84.75778489984128,6.3916124010991595,3.34,318.35625843836306,171.30291572952348,1.998397187590599,380.3854467868805,50,200,0.2,0.9,0.0,0,0.95,1,8,2026-04-05T00:18:35.843554
2026-04-04_20-09-47,PPO,50,0.14,7,18.68,14.335187476974273,26.417509345129407,37.222100961659855,0.88,45.87516643087513,162.85776492136551,0.48459076225757597,147.09513878822327,50,200,0.2,0.9,0.0,0,0.95,1,8,2026-04-05T00:18:35.843564
